symbol,date,move_pct,revert_pct,kite_agrees
ASHAPURMIN,2024-10-29,-10.8,13.2,
ASHCO,2010-03-29,-8.3,9.1,
ASHCO,2010-04-16,-8.3,9.1,
ASHIANA,2025-02-27,13.2,-9.5,True
ASHIMASYN,2008-10-10,-13.3,11.1,True
ASHIMASYN,2008-12-26,8.3,-10.8,True
ASHIMASYN,2009-03-26,8.7,-8.0,False
ASHIMASYN,2013-02-27,9.3,-8.5,True
ASHIMASYN,2013-04-05,12.5,-15.3,True
ASHIMASYN,2013-05-23,14.5,-12.7,True
ASHIMASYN,2014-04-10,9.1,-8.3,True
ASHIMASYN,2015-06-19,-8.3,8.5,True
ASHIMASYN,2016-02-15,9.8,-8.1,True
ASHIMASYN,2016-05-17,-8.6,9.8,True
ASHIMASYN,2018-09-28,-10.8,14.1,True
ASHIMASYN,2020-03-11,10.4,-11.3,True
ASHIMASYN,2024-06-04,-10.0,9.9,True
ASHOKA,2022-02-24,-11.2,11.9,True
ASHOKLEY,2006-05-22,-8.7,8.4,False
ASIANELEC,2008-10-10,-13.0,9.3,
ASIANELEC,2011-03-31,-17.0,13.0,
ASIANELEC,2013-08-22,-9.4,8.3,
ASIANENE,2025-03-17,-10.3,11.0,
ASIANHOTNR,2013-07-31,-12.2,10.0,True
ASIANHOTNR,2013-08-02,10.0,-9.1,True
ASIANHOTNR,2013-08-05,-9.1,11.0,True
ASIANHOTNR,2013-08-08,11.0,-9.9,True
ASIANHOTNR,2022-05-11,11.2,-8.2,True
ASIANHOTNR,2026-02-13,-11.4,13.6,True
ASIANPAINT,2006-06-08,-11.3,8.3,True
ASIANPAINT,2007-10-25,8.4,-8.1,True
ASIANTILES,2008-01-23,12.8,-9.8,
ASIANTILES,2008-01-24,-9.8,9.3,
ASIANTILES,2009-02-13,8.4,-8.0,
ASIANTILES,2009-10-20,9.0,-9.9,
ASIANTILES,2011-12-15,-13.2,9.7,
ASIANTILES,2011-12-16,9.7,-9.9,
ASIANTILES,2012-07-12,9.5,-8.7,
ASIANTILES,2020-03-13,8.6,-11.6,
ASIANTILES,2021-02-03,-10.2,8.2,
ASSAMCO,2006-12-12,-8.4,9.7,
ASSAMCO,2013-02-26,9.9,-9.7,
ASSAMCO,2017-08-24,-11.5,9.8,
ASSAMCO,2019-09-30,-8.3,9.1,
ASSAMCO,2019-10-04,-8.3,9.1,
ASSAMCO,2019-10-16,10.0,-9.1,
ASSAMCO,2019-10-18,-10.0,11.1,
ASSAMCO,2019-10-22,11.1,-10.0,
ASTEC,2010-02-02,20.0,-19.4,
ASTEC,2013-03-26,-10.6,8.2,
ASTEC,2013-07-09,-10.2,9.3,
ASTEC,2013-09-17,-14.1,14.9,
ASTEC,2013-11-21,16.2,-16.0,
ASTEC,2022-02-24,-11.9,10.9,
ASTERSILI,2010-07-29,19.4,-20.0,
ASTERSILI,2013-07-22,9.7,-8.4,
ASTERSILI,2013-07-31,-9.8,9.0,
ASTERSILI,2014-05-26,-10.2,9.1,
ASTERSILI,2014-05-27,9.1,-8.9,
ASTERSILI,2014-05-28,-8.9,10.3,
ASTERSILI,2014-12-08,-9.6,8.6,
ASTERSILI,2014-12-24,11.1,-11.9,
ASTERSILI,2015-03-26,-8.7,10.3,
ASTERSILI,2015-04-23,10.4,-9.4,
ASTERSILI,2015-05-14,-9.6,12.0,
ASTERSILI,2015-10-15,-9.3,8.8,
ASTRAL,2009-04-15,11.9,-9.5,True
ASTRAMICRO,2008-10-10,-10.7,8.3,
ASTRAMICRO,2008-12-17,-10.6,9.3,
ASTRAMICRO,2020-03-19,-10.9,9.3,
ASTRAMICRO,2022-05-02,8.1,-8.1,
ASTRAZEN,2008-01-22,-15.7,15.0,True
ASTRAZEN,2013-05-27,16.0,-17.0,True
ASTRAZEN,2013-05-28,-17.0,19.2,True
ASTRAZEN,2020-05-19,-10.7,9.0,True
ASTRON,2020-03-20,10.0,-9.9,
ATALREAL,2022-01-19,-9.8,9.0,
ATALREAL,2022-03-16,-12.0,12.4,
ATALREAL,2022-04-06,11.4,-10.1,
ATALREAL,2023-09-04,-12.6,9.9,
ATALREAL,2023-09-05,9.9,-10.0,
ATFL,2008-01-22,-12.8,16.1,
ATFL,2008-01-23,16.1,-13.0,
ATFL,2008-01-24,-13.0,9.8,
ATFL,2009-05-25,8.7,-9.3,
ATFL,2009-07-06,-8.1,10.8,
ATFL,2009-07-07,10.8,-9.1,
ATGL,2020-02-20,12.5,-10.9,True
ATGL,2021-04-08,-10.0,10.0,True
ATGL,2021-04-09,10.0,-9.4,True
ATGL,2021-05-14,-9.2,8.2,True
ATGL,2024-03-13,-9.5,11.5,True
ATLANTA,2012-09-20,-11.0,9.6,
ATLANTA,2012-10-08,-9.0,9.2,
ATLANTA,2022-06-21,10.6,-8.6,
ATLANTA,2025-08-14,-10.5,9.5,
ATLANTAELE,2025-11-07,8.2,-9.9,
ATLASCYCLE,2008-01-22,-18.5,19.1,
ATLASCYCLE,2008-10-27,-10.5,11.4,
ATUL,2005-09-22,-12.4,12.4,True
ATULAUTO,2022-02-24,-9.3,11.4,
ATULPROD,2005-09-22,-12.4,12.4,
AUBANK,2017-07-13,9.8,-13.4,True
AURIONPRO,2005-10-28,-14.9,11.0,
AURIONPRO,2006-06-08,-8.7,12.0,
AURIONPRO,2007-09-24,8.0,-8.3,
AURIONPRO,2008-01-23,14.7,-10.9,
AURIONPRO,2008-07-17,-8.2,9.1,
AURIONPRO,2009-11-03,-8.6,10.0,
AURIONPRO,2012-01-02,9.4,-8.0,
AURIONPRO,2013-11-03,10.0,-9.1,
AURIONPRO,2019-10-15,-13.4,10.0,
AURIONPRO,2020-03-20,10.0,-10.8,
AURIONPRO,2021-05-26,10.0,-8.6,
AURIONPRO,2022-06-20,-9.3,8.9,
AUSTRAL,2008-10-10,-11.6,8.1,
AUSTRAL,2008-10-22,-10.0,10.0,
AUSTRAL,2008-10-23,10.0,-10.0,
AUSTRAL,2013-07-12,-8.3,9.1,
AUSTRAL,2013-08-19,-11.1,12.5,
AUSTRAL,2013-08-27,-10.0,11.1,
AUSTRAL,2013-09-23,-9.1,10.0,
AUSTRAL,2013-09-24,10.0,-9.1,
AUSTRAL,2013-10-14,9.1,-8.3,
AUSTRAL,2013-10-15,-8.3,9.1,
AUSTRAL,2013-11-26,-8.3,9.1,
AUSTRAL,2013-11-27,9.1,-8.3,
AUSTRAL,2013-12-03,-10.0,11.1,
AUSTRAL,2013-12-20,-10.0,11.1,
AUSTRAL,2014-02-19,10.0,-9.1,
AUSTRAL,2014-03-03,11.1,-10.0,
AUSTRAL,2014-03-22,11.1,-10.0,
AUSTRAL,2014-03-31,-12.5,14.3,
AUSTRAL,2014-04-10,-8.3,9.1,
AUSTRAL,2014-04-11,9.1,-8.3,
AUSTRAL,2014-04-15,-8.3,9.1,
AUSTRAL,2014-12-30,9.1,-8.3,
AUSTRAL,2014-12-31,-8.3,9.1,
AUSTRAL,2015-01-23,-8.3,9.1,
AUSTRAL,2015-02-06,-9.1,10.0,
AUSTRAL,2015-02-09,10.0,-9.1,
AUSTRAL,2015-02-10,-9.1,10.0,
AUSTRAL,2015-03-26,-9.1,10.0,
AUSTRAL,2015-03-27,10.0,-9.1,
AUSTRAL,2015-04-30,-9.1,10.0,
AUSTRAL,2015-05-05,9.1,-8.3,
AUSTRAL,2015-05-26,10.0,-9.1,
AUSTRAL,2015-06-01,9.1,-8.3,
AUSTRAL,2015-06-15,-10.0,11.1,
AUSTRAL,2015-06-18,10.0,-9.1,
AUSTRAL,2015-06-22,-10.0,11.1,
AUSTRAL,2015-06-26,10.0,-9.1,
AUSTRAL,2015-06-29,-9.1,10.0,
AUSTRAL,2015-07-03,-9.1,10.0,
AUSTRAL,2015-07-13,10.0,-9.1,
AUSTRAL,2015-08-28,-10.0,11.1,
AUSTRAL,2015-08-31,11.1,-10.0,
AUSTRAL,2015-09-08,11.1,-10.0,
AUSTRAL,2015-09-16,-10.0,11.1,
AUSTRAL,2015-09-18,11.1,-10.0,
AUSTRAL,2015-09-21,-10.0,11.1,
AUSTRAL,2015-09-22,11.1,-10.0,
AUSTRAL,2015-09-23,-10.0,11.1,
AUSTRAL,2015-10-06,11.1,-10.0,
AUSTRAL,2015-10-07,-10.0,11.1,
AUSTRAL,2015-10-12,-10.0,11.1,
AUSTRAL,2015-11-05,11.1,-10.0,
AUSTRAL,2015-11-13,11.1,-10.0,
AUSTRAL,2015-11-18,11.1,-10.0,
AUSTRAL,2015-11-30,-11.1,12.5,
AUSTRAL,2015-12-01,12.5,-11.1,
AUSTRAL,2015-12-02,-11.1,12.5,
AUSTRAL,2015-12-11,-12.5,14.3,
AUSTRAL,2015-12-31,-11.1,12.5,
AUSTRAL,2016-01-01,12.5,-11.1,
AUSTRAL,2016-01-06,12.5,-11.1,
AUSTRAL,2016-01-07,-11.1,12.5,
AUSTRAL,2016-01-08,12.5,-11.1,
AUSTRAL,2016-01-13,12.5,-11.1,
AUSTRAL,2016-01-14,-11.1,12.5,
AUSTRAL,2016-01-15,12.5,-11.1,
AUSTRAL,2016-01-18,-11.1,12.5,
AUSTRAL,2016-01-19,12.5,-11.1,
AUSTRAL,2016-01-20,-11.1,12.5,
AUSTRAL,2016-01-21,12.5,-11.1,
AUSTRAL,2016-01-27,12.5,-11.1,
AUSTRAL,2016-01-28,-11.1,12.5,
AUSTRAL,2016-02-10,12.5,-11.1,
AUSTRAL,2016-02-16,-12.5,14.3,
AUSTRAL,2016-02-19,12.5,-11.1,
AUSTRAL,2016-02-22,-11.1,12.5,
AUSTRAL,2016-02-23,12.5,-11.1,
AUSTRAL,2016-02-25,-12.5,14.3,
AUSTRAL,2016-03-02,-11.1,12.5,
AUSTRAL,2016-03-03,12.5,-11.1,
AUSTRAL,2016-03-21,14.3,-12.5,
AUSTRAL,2016-03-29,-14.3,16.7,
AUSTRAL,2016-03-30,16.7,-14.3,
AUSTRAL,2016-04-04,16.7,-14.3,
AUSTRAL,2016-04-05,-14.3,16.7,
AUSTRAL,2016-04-08,-14.3,16.7,
AUSTRAL,2016-04-11,16.7,-14.3,
AUSTRAL,2016-04-12,-14.3,16.7,
AUSTRAL,2016-04-25,-14.3,16.7,
AUSTRAL,2016-05-05,14.3,-12.5,
AUSTRAL,2016-05-16,14.3,-12.5,
AUSTRAL,2016-05-23,16.7,-14.3,
AUSTRAL,2016-06-16,-14.3,16.7,
AUSTRAL,2016-07-07,14.3,-12.5,
AUSTRAL,2016-07-15,14.3,-12.5,
AUSTRAL,2016-07-18,-12.5,14.3,
AUSTRAL,2016-07-19,14.3,-12.5,
AUSTRAL,2016-07-20,-12.5,14.3,
AUSTRAL,2016-07-27,9.1,-8.3,
AUSTRAL,2016-08-10,-12.5,14.3,
AUSTRAL,2016-08-11,14.3,-12.5,
AUSTRAL,2016-08-23,14.3,-12.5,
AUSTRAL,2016-08-25,-14.3,16.7,
AUSTRAL,2016-09-02,14.3,-12.5,
AUSTRAL,2016-09-07,-14.3,16.7,
AUSTRAL,2016-09-08,16.7,-14.3,
AUSTRAL,2016-09-28,14.3,-12.5,
AUSTRAL,2016-10-10,-12.5,14.3,
AUSTRAL,2016-10-13,14.3,-12.5,
AUSTRAL,2016-11-24,-14.3,16.7,
AUSTRAL,2016-11-30,-14.3,16.7,
AUSTRAL,2016-12-20,16.7,-14.3,
AUSTRAL,2016-12-23,16.7,-14.3,
AUSTRAL,2017-01-05,16.7,-14.3,
AUSTRAL,2017-01-06,-14.3,16.7,
AUSTRAL,2017-01-09,16.7,-14.3,
AUSTRAL,2017-01-18,14.3,-12.5,
AUSTRAL,2017-02-01,16.7,-14.3,
AUSTRAL,2017-02-22,-14.3,16.7,
AUSTRAL,2017-03-10,16.7,-14.3,
AUSTRAL,2017-03-23,-16.7,20.0,
AUSTRAL,2017-03-28,-16.7,20.0,
AUSTRAL,2017-03-30,16.7,-14.3,
AUSTRAL,2017-04-11,-16.7,20.0,
AUSTRAL,2017-04-28,20.0,-16.7,
AUSTRAL,2017-05-09,-16.7,20.0,
AUSTRAL,2017-05-11,16.7,-14.3,
AUSTRAL,2017-05-23,20.0,-16.7,
AUSTRAL,2017-06-01,20.0,-16.7,
AUSTRAL,2017-07-03,20.0,-16.7,
AUSTRAL,2017-07-18,-16.7,20.0,
AUSTRAL,2017-07-24,16.7,-14.3,
AUSTRAL,2017-07-28,16.7,-14.3,
AUSTRAL,2017-07-31,-14.3,16.7,
AUSTRAL,2017-08-01,16.7,-14.3,
AUSTRAL,2018-01-16,11.1,-10.0,
AUTOAXLES,2008-01-21,-10.4,8.6,True
AUTOAXLES,2009-04-15,11.8,-8.4,True
AUTOAXLES,2020-03-20,9.1,-10.0,True
AUTOIND,2008-11-10,10.0,-10.0,True
AUTOIND,2015-03-27,-8.0,8.8,True
AUTOIND,2022-08-08,10.0,-10.0,True
AUTOIND,2023-12-19,9.6,-8.9,True
AUTOIND,2024-06-04,-10.9,9.1,True
AVANTI,2010-01-25,10.6,-12.4,
AVANTI,2011-06-22,10.5,-10.7,
AVANTIFEED,2010-01-25,10.6,-12.4,
AVANTIFEED,2011-06-22,10.5,-10.7,
AVAYAGCL,2006-05-22,-15.7,12.7,
AVAYAGCL,2008-01-22,-13.3,10.2,
AVAYAGCL,2008-01-23,10.2,-9.9,
AVAYAGCL,2008-01-24,-9.9,10.0,
AVAYAGCL,2008-11-04,9.2,-9.3,
AVAYAGCL,2018-05-30,10.0,-9.6,
AWFIS,2026-03-30,-9.3,8.5,
AWHCL,2024-02-13,9.3,-10.2,
AWHCL,2024-07-26,8.2,-8.2,
AWL,2026-03-20,9.0,-8.7,True
AXISBANK,2006-01-23,8.4,-8.4,True
AXISBANK,2008-07-29,-11.1,9.6,True
AYE,2026-03-25,8.4,-11.2,
AZTEC,2008-01-22,-15.1,11.4,
AZTECSOFT,2008-01-22,-15.1,11.4,
BAGFILMS,2008-01-22,-12.2,15.5,
BAGFILMS,2008-03-10,-12.3,15.1,
BAGFILMS,2008-07-01,-11.0,11.6,
BAGFILMS,2008-07-02,11.6,-11.2,
BAGFILMS,2009-11-03,-9.1,8.8,
BAGFILMS,2012-11-30,-9.1,10.0,
BAGFILMS,2013-05-22,13.1,-15.8,
BAGFILMS,2015-10-07,12.0,-8.9,
BAGFILMS,2015-10-08,-8.9,11.8,
BAGFILMS,2015-12-04,9.7,-8.9,
BAGFILMS,2017-07-13,8.8,-8.1,
BAGFILMS,2017-11-01,8.0,-11.6,
BAGFILMS,2019-06-19,-16.4,19.7,
BAGFILMS,2019-08-26,11.7,-9.0,
BAGYAMETAL,2013-07-24,20.0,-19.9,
BAGYAMETAL,2013-08-22,10.0,-10.0,
BAGYAMETAL,2014-05-13,9.8,-8.0,
BAJAJ-AUTO,2008-10-10,-15.0,11.2,True
BAJAJ-AUTO,2009-01-19,8.0,-8.5,True
BAJAJELEC,2008-10-10,-8.1,9.3,True
BAJAJHFL,2024-10-07,-9.7,10.0,True
BAJAJHIND,2007-10-29,8.4,-9.7,True
BAJAJHIND,2008-03-24,-10.7,10.6,True
BAJAJHIND,2008-07-01,-8.2,11.6,True
BAJAJHIND,2008-10-28,8.1,-11.1,True
BAJAJHIND,2008-10-29,-11.1,10.2,True
BAJAJHIND,2009-04-16,-8.1,8.9,True
BAJAJHIND,2009-06-29,9.4,-11.0,True
BAJAJHIND,2009-07-13,-12.3,11.4,True
BAJAJHIND,2018-09-24,-9.6,8.5,True
BAJAJHIND,2020-03-06,-12.3,9.9,True
BAJAJHIND,2022-06-20,-9.2,9.6,True
BAJAJHIND,2022-08-17,-11.8,8.9,True
BAJAJHIND,2024-06-04,-10.9,8.2,True
BAJAUTOFIN,2006-06-08,-14.3,13.4,
BAJAUTOFIN,2006-06-09,13.4,-9.4,
BAJFINANCE,2006-06-08,-14.3,13.4,False
BAJFINANCE,2006-06-09,13.4,-9.4,False
BAJFINANCE,2020-03-26,8.0,-9.0,True
BAJFINANCE,2020-04-09,9.4,-10.4,True
BALAJITELE,2009-04-21,8.2,-9.4,True
BALAJITELE,2016-09-28,9.7,-11.9,True
BALAJITELE,2020-03-16,-12.9,13.0,True
BALAJITELE,2020-03-17,13.0,-10.0,True
BALAJITELE,2020-03-20,8.6,-10.8,True
BALAJITELE,2022-02-24,-8.6,8.9,True
BALAMINES,2007-07-31,12.8,-10.1,True
BALAMINES,2009-01-29,9.2,-8.0,True
BALAMINES,2020-03-13,10.6,-8.1,True
BALASPONGE,2005-10-20,-8.5,11.5,
BALASPONGE,2012-01-16,9.7,-8.8,
BALASPONGE,2020-03-12,-13.1,15.7,
BALKRISIND,2009-01-21,9.2,-11.5,True
BALKRISIND,2020-03-19,-8.3,8.2,True
BALLARPUR,2019-08-08,-8.3,9.1,
BALLARPUR,2019-09-09,-8.3,9.1,
BALLARPUR,2019-10-01,-10.0,11.1,
BALLARPUR,2019-10-16,-10.0,11.1,
BALLARPUR,2019-11-05,9.1,-8.3,
BALLARPUR,2019-11-14,10.0,-9.1,
BALLARPUR,2019-11-22,10.0,-9.1,
BALLARPUR,2019-11-25,-9.1,10.0,
BALLARPUR,2019-12-11,-10.0,11.1,
BALLARPUR,2019-12-12,11.1,-10.0,
BALLARPUR,2019-12-18,-12.5,14.3,
BALLARPUR,2019-12-30,-11.1,12.5,
BALLARPUR,2019-12-31,12.5,-11.1,
BALLARPUR,2020-01-01,-11.1,12.5,
BALLARPUR,2020-01-02,12.5,-11.1,
BALLARPUR,2020-01-03,-11.1,12.5,
BALLARPUR,2020-01-08,-11.1,12.5,
BALLARPUR,2020-02-12,10.0,-9.1,
BALLARPUR,2020-02-26,-10.0,11.1,
BALLARPUR,2020-02-27,11.1,-10.0,
BALLARPUR,2020-03-03,11.1,-10.0,
BALLARPUR,2020-03-05,-11.1,12.5,
BALLARPUR,2020-03-06,12.5,-11.1,
BALLARPUR,2020-03-13,-12.5,14.3,
BALLARPUR,2020-03-16,14.3,-12.5,
BALLARPUR,2020-03-18,-14.3,16.7,
BALLARPUR,2020-03-25,16.7,-14.3,
BALLARPUR,2020-04-21,-11.1,12.5,
BALLARPUR,2020-05-04,11.1,-10.0,
BALLARPUR,2020-05-21,-11.1,12.5,
BALLARPUR,2023-03-29,-8.3,9.1,
BALPHARMA,2008-01-22,-11.7,14.7,
BALPHARMA,2013-05-17,-18.6,19.7,
BALPHARMA,2013-06-27,-18.1,18.7,
BALPHARMA,2014-08-05,9.3,-10.0,
BALPHARMA,2014-11-25,10.7,-8.2,
BALPHARMA,2015-03-27,-8.8,8.8,
BALPHARMA,2016-01-12,9.6,-10.0,
BALPHARMA,2016-09-29,-11.1,12.2,
BALPHARMA,2020-10-12,10.0,-10.0,
BALPHARMA,2020-10-14,-8.1,10.0,
BALPHARMA,2025-04-04,12.8,-10.0,
BALRAMCHIN,2007-10-29,9.2,-8.7,True
BALRAMCHIN,2008-01-17,11.3,-14.0,True
BALRAMCHIN,2008-07-01,-10.7,10.3,True
BALRAMCHIN,2008-10-29,-13.5,15.7,True
BALRAMCHIN,2015-11-18,14.8,-11.3,True
BALRAMCHIN,2020-03-12,-15.2,12.3,True
BALRAMCHIN,2020-03-13,12.3,-9.4,True
BALUFORGE,2025-04-07,-10.0,8.8,
BANARISUG,2007-10-18,10.3,-8.2,True
BANARISUG,2007-10-19,-8.2,8.9,True
BANARISUG,2008-10-20,-15.2,15.9,True
BANARISUG,2020-03-19,-9.2,8.0,True
BANCOINDIA,2008-10-17,-11.0,13.8,True
BANCOINDIA,2024-03-13,-10.3,13.2,True
BANDHANBNK,2020-03-27,15.7,-13.3,True
BANDHANBNK,2020-04-30,11.9,-8.2,True
BANG,2008-03-13,-9.1,9.2,
BANG,2010-09-17,12.6,-10.5,
BANG,2011-08-02,10.5,-8.5,
BANG,2011-08-11,8.5,-10.3,
BANG,2013-07-02,-9.9,9.8,
BANG,2014-12-19,-10.9,9.7,
BANG,2016-05-03,8.4,-9.8,
BANG,2020-01-09,9.9,-9.2,
BANG,2020-12-18,12.0,-9.0,
BANG,2026-03-30,-11.0,9.1,
BANKBARODA,2008-07-29,-9.5,9.1,True
BANKBARODA,2020-03-12,-14.9,15.4,True
BANKINDIA,2008-01-24,-10.0,8.5,True
BANKINDIA,2012-02-27,-8.3,9.7,True
BANKINDIA,2021-02-18,10.0,-9.5,True
BANKINDIA,2021-04-09,9.2,-10.5,True
BANKRAJAS,2008-01-22,-16.6,20.0,
BARTRONICS,2009-04-15,10.9,-11.1,
BARTRONICS,2014-12-17,-9.3,9.9,
BARTRONICS,2020-03-16,-9.1,10.0,
BARTRONICS,2020-03-27,-8.3,9.1,
BASF,2008-01-22,-9.6,9.8,True
BASF,2008-03-24,-9.4,9.0,True
BASILIC,2024-03-13,-9.9,9.4,
BASML,2008-10-23,-8.2,8.4,
BASML,2013-05-24,11.0,-9.9,
BASML,2016-02-12,-8.9,8.1,
BASML,2019-05-20,10.5,-8.1,
BASML,2021-05-28,12.3,-10.0,
BATAINDIA,2006-05-22,-19.4,18.2,True
BATAINDIA,2008-01-24,-8.6,11.0,True
BATAINDIA,2008-10-10,-15.4,15.0,True
BATAINDIA,2008-10-14,8.3,-8.8,True
BATAINDIA,2020-03-19,-8.1,12.1,True
BATAINDIA,2020-03-20,12.1,-13.9,True
BAYERCROP,2010-12-09,-14.0,11.8,True
BBOX,2006-05-22,-15.7,12.7,True
BBOX,2008-01-22,-13.3,10.2,True
BBOX,2008-01-23,10.2,-9.9,True
BBOX,2008-01-24,-9.9,10.0,True
BBOX,2008-11-04,9.2,-9.3,True
BBOX,2018-05-30,10.0,-9.6,True
BBTC,2006-05-17,10.0,-8.7,True
BCG,2016-02-15,8.7,-8.1,True
BCG,2016-08-02,-9.7,9.6,True
BCG,2016-08-05,9.9,-9.0,True
BCG,2018-01-11,9.5,-8.7,True
BCG,2019-11-15,-9.2,8.5,True
BCG,2025-07-28,-9.1,10.0,True
BCLIND,2022-12-23,-10.6,8.2,
BCLIND,2024-03-13,-10.7,8.8,
BEDMUTHA,2010-10-20,8.9,-10.0,
BEDMUTHA,2013-07-30,10.5,-13.3,
BEDMUTHA,2013-10-03,-9.8,9.5,
BEDMUTHA,2016-01-18,-12.5,12.2,
BEDMUTHA,2016-01-19,12.2,-13.7,
BEDMUTHA,2017-05-19,9.7,-8.1,
BEDMUTHA,2017-12-13,8.8,-9.9,
BEDMUTHA,2019-12-02,8.5,-9.9,
BEL,2020-03-19,-13.7,10.5,True
BELCERAMIC,2006-06-08,-12.6,9.5,
BELCERAMIC,2008-03-10,-8.8,8.6,
BELCERAMIC,2008-10-20,8.7,-8.0,
BELCERAMIC,2008-11-28,-8.2,10.4,
BELCERAMIC,2009-03-30,-10.0,9.5,
BEPL,2005-04-18,11.7,-8.8,True
BEPL,2008-02-08,-9.8,8.9,True
BEPL,2008-02-11,8.9,-9.6,True
BEPL,2008-09-26,-8.0,8.7,True
BEPL,2008-11-06,-8.1,8.8,True
BEPL,2008-11-24,12.4,-8.5,True
BEPL,2009-02-04,-13.0,10.3,True
BEPL,2011-03-28,17.0,-16.4,True
BEPL,2013-04-25,10.0,-9.7,True
BEPL,2013-09-23,-9.8,12.1,True
BEPL,2013-10-17,17.4,-20.0,True
BEPL,2015-10-19,-8.7,12.6,True
BEPL,2015-10-26,-8.6,9.8,True
BEPL,2020-10-09,10.4,-9.2,True
BERGEPAINT,2009-06-05,9.5,-10.0,True
BERGEPAINT,2020-03-20,11.5,-8.3,True
BESTAGRO,2021-05-18,-10.0,10.0,
BFINVEST,2013-09-13,-8.0,11.3,
BFINVEST,2013-09-26,19.3,-16.1,
BFINVEST,2016-02-12,-12.6,10.8,
BFINVEST,2020-03-20,12.2,-16.0,
BFINVEST,2020-07-14,17.1,-13.6,
BFINVEST,2023-01-04,9.0,-10.0,
BFINVEST,2026-07-13,9.9,-8.7,
BFUTILITIE,2012-02-27,-8.7,8.1,True
BGRENERGY,2009-01-06,10.8,-12.2,True
BHAGERIA,2016-09-29,-9.6,10.0,
BHAGWATIHO,2008-06-06,9.1,-10.0,
BHAGWATIHO,2008-10-21,9.7,-8.8,
BHAGWATIHO,2008-10-28,-9.9,10.0,
BHAGWATIHO,2009-01-12,8.7,-9.1,
BHAGWATIHO,2009-03-30,-10.1,8.3,
BHAGWATIHO,2013-02-28,-9.7,9.4,
BHAGWATIHO,2015-05-20,-12.4,10.0,
BHARATFIN,2011-07-12,8.2,-10.0,
BHARATFIN,2011-07-14,-10.0,10.0,
BHARATFIN,2016-11-15,-8.3,8.4,
BHARATFORG,2020-04-30,9.6,-12.7,True
BHARATRAS,2005-03-17,-8.1,9.7,False
BHARATRAS,2008-07-17,-8.3,9.9,False
BHARATRAS,2008-09-17,-8.5,10.0,False
BHARATRAS,2011-12-26,11.4,-8.0,True
BHARATRAS,2018-06-05,-9.4,8.2,True
BHARATRAS,2020-03-20,14.1,-14.2,True
BHARTISHIP,2008-01-22,-14.3,13.7,
BHARTISHIP,2013-07-19,-8.0,9.3,
BHARTISHIP,2016-09-22,14.2,-15.6,
BHEL,2008-10-10,-8.1,11.1,True
BHEL,2008-11-10,8.1,-9.7,True
BHEL,2022-02-24,-10.7,8.6,True
BHUSANSTL,2006-05-17,8.6,-10.6,
BHUSANSTL,2006-06-08,-8.1,10.6,
BHUSANSTL,2020-03-20,9.9,-13.4,
BILPOWER,2010-05-17,9.8,-8.6,
BILPOWER,2014-10-30,9.1,-8.3,
BILPOWER,2014-12-19,16.7,-14.3,
BILPOWER,2015-01-05,9.7,-11.8,
BILPOWER,2015-01-09,-14.7,13.8,
BILPOWER,2016-07-12,-8.8,9.7,
BILPOWER,2016-07-13,9.7,-8.8,
BILPOWER,2018-10-05,10.0,-9.1,
BILPOWER,2018-10-08,-9.1,10.0,
BILPOWER,2018-10-10,9.1,-8.3,
BILPOWER,2018-10-11,-8.3,9.1,
BILPOWER,2018-10-12,9.1,-8.3,
BILPOWER,2018-10-17,-9.1,10.0,
BILPOWER,2018-10-22,9.1,-8.3,
BILPOWER,2018-10-23,-8.3,9.1,
BILPOWER,2018-10-24,9.1,-8.3,
BILPOWER,2018-10-26,-9.1,10.0,
BILPOWER,2018-11-01,-9.1,10.0,
BILPOWER,2019-04-01,10.0,-9.1,
BILPOWER,2019-04-08,-9.1,10.0,
BILT,2006-06-08,-9.4,10.4,
BILVYAPAR,2008-01-22,-14.4,11.4,
BILVYAPAR,2025-03-27,-10.1,9.9,
BINANICEM,2008-01-22,-9.1,9.2,
BINANIIND,2008-01-22,-14.4,11.4,
BINANIIND,2025-03-27,-10.1,9.9,
BINDALAGRO,2005-02-04,10.3,-8.3,
BINDALAGRO,2006-05-17,13.5,-15.7,
BINDALAGRO,2007-08-20,12.1,-10.7,
BINDALAGRO,2008-07-01,-9.7,8.5,
BINDALAGRO,2008-10-10,-13.7,13.0,
BINDALAGRO,2008-10-29,-14.2,11.0,
BINDALAGRO,2009-04-15,8.1,-9.2,
BINDALAGRO,2009-06-08,-9.5,10.0,
BINDALAGRO,2014-06-11,10.0,-8.9,
BINDALAGRO,2014-06-16,-9.9,9.9,
BINDALAGRO,2016-03-31,-13.0,9.8,
BINDALAGRO,2016-09-02,9.4,-8.3,
BINDALAGRO,2020-03-12,-8.9,9.1,
BINDALAGRO,2021-12-29,9.8,-8.1,
BINDALAGRO,2024-06-03,9.5,-8.5,
BIRLACABLE,2006-03-27,9.5,-8.5,True
BIRLACABLE,2006-12-19,11.3,-8.3,True
BIRLACABLE,2008-10-08,-9.1,10.0,True
BIRLACABLE,2010-09-06,-9.9,10.1,True
BIRLACABLE,2012-11-09,-9.2,9.8,True
BIRLACABLE,2019-05-17,10.9,-12.8,True
BIRLACABLE,2019-08-22,-8.8,10.0,True
BIRLACABLE,2019-11-08,10.0,-10.0,True
BIRLAERIC,2006-03-27,9.5,-8.5,
