symbol,entry_date,exit_date_x0,ret_x0,hold_x0,why_x0,peak_gain_x0,closed_x0,exit_date_win,ret_win,hold_win,why_win,peak_gain_win,closed_win,exit_date_winbs,ret_winbs,hold_winbs,why_winbs,peak_gain_winbs,closed_winbs,d_ret_win,d_ret_winbs,kept_x0,kept_win
PATELENG,2023-08-01,2024-03-13,0.2219219240367427,154,ma150,0.692342365177445,True,2023-09-13,0.11491087130120792,30,ratchet,0.3266104172431463,True,2023-09-13,0.11491087130120792,30,ratchet,0.3266104172431463,True,-0.1070110527355348,-0.1070110527355348,0.32053783676788994,0.3518285554733611
REFEX,2023-08-01,2023-11-02,-0.401912778190325,63,ma150,0.00950602534513556,True,2025-02-18,1.114042731546665,387,ratchet,2.262937761488207,True,2023-11-02,-0.401912778190325,63,ma150_backstop,0.00950602534513556,True,1.51595550973699,0.0,-42.27979240513939,0.49229932457975406
SUZLON,2023-08-01,2024-05-14,1.036183417227242,193,ma150,1.532210642981389,True,2023-09-14,0.15987562150762713,31,ratchet,0.3263960510854895,True,2023-09-14,0.15987562150762713,31,ratchet,0.3263960510854895,True,-0.8763077957196148,-0.8763077957196148,0.6762669493086323,0.48982094291867695
OLECTRA,2023-09-01,2024-07-24,0.3676493481065324,220,ma150,0.6981666802970969,True,2024-03-14,0.34193132120346337,133,ratchet,0.6981666802970969,True,2024-03-14,0.34193132120346337,133,ratchet,0.6981666802970969,True,-0.025718026903069013,-0.025718026903069013,0.5265925150568391,0.48975600075609216
TEXRAIL,2023-09-01,2024-03-14,0.059378834220026544,133,ma150,0.4814477508860606,True,2024-02-13,0.21498667219848433,111,ratchet,0.4814477508860606,True,2024-02-13,0.21498667219848433,111,ratchet,0.4814477508860606,True,0.15560783797845779,0.15560783797845779,0.1233339113346053,0.44654206360466114
HBLPOWER,2023-09-01,2024-06-05,0.6223460624014352,187,ma150,1.178163661648305,True,2024-03-14,0.5204202384680134,133,ratchet,1.178163661648305,True,2024-03-14,0.5204202384680134,133,ratchet,1.178163661648305,True,-0.10192582393342176,-0.10192582393342176,0.5282339649915399,0.44172151578662816
TITAGARH,2023-09-01,2024-03-13,0.036726013337200714,132,ma150,0.44554264594591353,True,2024-02-13,0.1437007382049591,111,ratchet,0.44554264594591353,True,2024-02-13,0.1437007382049591,111,ratchet,0.44554264594591353,True,0.10697472486775839,0.10697472486775839,0.08242984969312916,0.32252970509674533
GENUSPOWER,2023-09-01,2024-02-27,-0.1015292619181527,121,ma150,0.23307712383704038,True,2024-10-08,0.34740803843510015,272,ratchet,0.7122293166889058,True,2024-02-27,-0.1015292619181527,121,ma150_backstop,0.23307712383704038,True,0.44893730035325285,0.0,-0.435603718832306,0.48777553843215965
KALYANKJIL,2023-09-01,2025-01-13,1.3281934143641148,338,ma150,2.126550080753007,True,2025-01-20,1.1048341686408492,343,ratchet,2.126550080753007,True,2025-01-13,1.3281934143641148,338,ma150_backstop,2.126550080753007,True,-0.2233592457232656,0.0,0.6245765977417302,0.5195429812072094
FORCEMOT,2023-09-14,2024-09-09,1.0075629321424433,167,ma150,1.6381513615645065,True,2024-09-20,0.8647491816896253,176,ratchet,1.6381513615645065,True,2024-09-09,1.0075629321424433,167,ma150_backstop,1.6381513615645065,True,-0.14281375045281797,0.0,0.6150609496671764,0.5278811237953933
HPL,2023-09-25,2024-10-28,1.1630510893010397,271,ma150,2.0664500477658128,True,2024-03-14,0.32118516664347085,118,ratchet,0.7305347046755102,True,2024-03-14,0.32118516664347085,118,ratchet,0.7305347046755102,True,-0.8418659226575689,-0.8418659226575689,0.5628256490199207,0.439657643350613
PSB,2023-10-03,2024-08-07,0.28230752478094656,210,ma150,0.5889830508474576,True,2024-02-13,0.2835208819648838,91,ratchet,0.5889830508474576,True,2024-02-13,0.2835208819648838,91,ratchet,0.5889830508474576,True,0.0012133571839372248,0.0012133571839372248,0.47931349531153516,0.4813735837677164
IRFC,2023-10-03,2024-09-12,1.1557881148773825,235,ma150,1.8222533959880605,True,2024-03-14,0.6850039151091412,113,ratchet,1.287734724016445,True,2024-03-14,0.6850039151091412,113,ratchet,1.287734724016445,True,-0.4707841997682414,-0.4707841997682414,0.6342631147907354,0.5319448969836068
KTKBANK,2023-10-03,2024-02-29,-0.08948669168074097,103,ma150,0.12735266646194776,True,2026-09-09,0.321825499641742,729,open_at_end,0.3598604073903475,False,2024-02-29,-0.08948669168074097,103,ma150_backstop,0.12735266646194776,True,0.411312191322483,0.0,-0.7026683788162306,0.8943064950533769
TRIL,2023-10-03,2024-09-19,2.6365254813921193,240,ma150,3.796573926492875,True,2025-11-11,2.445976477850022,523,ratchet,6.333639000259063,True,2024-09-19,2.6365254813921193,240,ma150_backstop,3.796573926492875,True,-0.19054900354209714,0.0,0.6944486087822969,0.3861881736155116
IRCON,2023-10-03,2024-09-06,0.7014708996014152,231,ma150,1.3077771679435504,True,2024-02-13,0.3897268970469634,91,ratchet,0.8301878906108144,True,2024-02-13,0.3897268970469634,91,ratchet,0.8301878906108144,True,-0.3117440025544518,-0.3117440025544518,0.5363841155786976,0.4694442082987022
ASHAPURMIN,2023-10-03,2024-03-13,0.12192539374784861,112,ma150,0.5655765039013114,True,2024-02-13,0.23723297790630316,91,ratchet,0.5655765039013114,True,2024-02-13,0.23723297790630316,91,ratchet,0.5655765039013114,True,0.11530758415845455,0.11530758415845455,0.21557719054241972,0.41945338299926693
JAIBALAJI,2023-11-01,2024-05-31,0.5647177648654018,144,ma150,1.2989358716897845,True,2024-03-21,0.6106921803646981,98,ratchet,1.2989358716897845,True,2024-03-21,0.6106921803646981,98,ratchet,1.2989358716897845,True,0.04597441549929626,0.04597441549929626,0.4347541531290232,0.4701480601734781
VASCONEQ,2023-11-01,2024-03-07,-0.09533807425303575,89,ma150,0.15990312981489652,True,2026-09-09,-0.6198980131609573,709,open_at_end,0.15990312981489652,False,2024-03-07,-0.09533807425303575,89,ma150_backstop,0.15990312981489652,True,-0.5245599389079215,0.0,-0.5962239411035849,-3.876709692165186
NEWGEN,2023-11-01,2024-11-19,0.8894650449627721,261,ma150,1.4546165942231624,True,2024-02-14,0.23996143575681939,72,ratchet,0.5620366282234408,True,2024-02-14,0.23996143575681939,72,ratchet,0.5620366282234408,True,-0.6495036092059527,-0.6495036092059527,0.6114773119564133,0.4269498173372099
EMIL,2023-11-01,2024-03-14,-0.020128039771165174,93,ma150,0.31120628385719495,True,2023-12-11,0.10208361730295623,27,ratchet,0.25089898131142174,True,2023-12-11,0.10208361730295623,27,ratchet,0.25089898131142174,True,0.1222116570741214,0.1222116570741214,-0.06467748504847494,0.4068713901083864
BSE,2023-11-01,2024-07-04,0.33831071568720716,167,ma150,0.7449952837268967,True,2023-11-23,0.14793229879442915,16,ratchet,0.3106692949626255,True,2023-11-23,0.14793229879442915,16,ratchet,0.3106692949626255,True,-0.190378416892778,-0.190378416892778,0.4541112179862154,0.47617289894138354
DBREALTY,2023-11-01,2024-03-26,0.15434872283531864,100,ma150,0.637705639916869,True,2023-12-21,0.07304652023480118,35,ratchet,0.25941700190821115,True,2023-12-21,0.07304652023480118,35,ratchet,0.25941700190821115,True,-0.08130220260051746,-0.08130220260051746,0.24203756901920997,0.2815795406526479
PRAKASH,2023-11-01,2024-03-12,-0.052386257972350525,91,ma150,0.3937212856083345,True,2024-02-13,0.14431550381659664,71,ratchet,0.3937212856083345,True,2024-02-13,0.14431550381659664,71,ratchet,0.3937212856083345,True,0.19670176178894716,0.19670176178894716,-0.13305416772529605,0.3665422955063664
ITI,2023-11-01,2024-03-14,-0.059060988741283627,93,ma150,0.3868096173030513,True,2024-02-13,0.08920874971703197,71,ratchet,0.3868096173030513,True,2024-02-13,0.08920874971703197,71,ratchet,0.3868096173030513,True,0.1482697384583156,0.1482697384583156,-0.15268748784757202,0.23062702095935775
MANINDS,2023-11-01,2024-06-06,0.5155401473199248,148,ma150,0.9503275545970225,True,2024-03-14,0.4625684517995339,93,ratchet,0.9503275545970225,True,2024-03-14,0.4625684517995339,93,ratchet,0.9503275545970225,True,-0.05297169552039094,-0.05297169552039094,0.5424867929232409,0.48674633242185816
MAHSEAMLES,2023-12-01,2024-05-06,-0.12306300523543245,104,ma150,0.07162270024565398,True,2026-09-09,-0.3208283176499821,688,open_at_end,0.07162270024565398,False,2024-05-06,-0.12306300523543245,104,ma150_backstop,0.07162270024565398,True,-0.19776531241454964,0.0,-1.718212309970816,-4.479422257881847
KAYNES,2023-12-01,2024-04-09,0.03173766718558246,88,ma150,0.3057417312102624,True,2024-03-14,0.1035415624852809,72,ratchet,0.3057417312102624,True,2024-03-14,0.1035415624852809,72,ratchet,0.3057417312102624,True,0.07180389529969844,0.07180389529969844,0.10380548006956916,0.33865695100049686
APOLLO,2023-12-01,2024-03-19,-0.23876954531340566,75,ma150,0.1130141377651892,True,2025-08-04,0.34845975177535826,416,ratchet,0.6886566854431087,True,2024-03-19,-0.23876954531340566,75,ma150_backstop,0.1130141377651892,True,0.5872292970887639,0.0,-2.112740494552106,0.5059992288481824
HSCL,2023-12-01,2024-03-14,0.05001228326739682,72,ma150,0.4394482690698873,True,2024-03-12,0.11396474288833724,70,ratchet,0.4394482690698873,True,2024-03-12,0.11396474288833724,70,ratchet,0.4394482690698873,True,0.06395245962094043,0.06395245962094043,0.11380698659537365,0.25933596946359333
ELECTCAST,2023-12-01,2024-06-05,0.30684669671227427,126,ma150,0.7774193358950618,True,2024-03-13,0.29848965031688834,71,ratchet,0.7165190160161317,True,2024-03-13,0.29848965031688834,71,ratchet,0.7165190160161317,True,-0.008357046395385925,-0.008357046395385925,0.3946990800775417,0.41658301265540754
CHENNPETRO,2023-12-01,2024-08-07,0.37793321978426864,169,ma150,0.805772781757077,True,2024-01-24,0.11972192135260085,37,ratchet,0.31895420149486187,True,2024-01-24,0.11972192135260085,37,ratchet,0.31895420149486187,True,-0.2582112984316678,-0.2582112984316678,0.4690320005102968,0.3753577184169166
CUPID,2023-12-14,2024-07-01,1.0271573222919979,134,ma150,2.069882967731747,True,2024-06-05,1.017405176142566,117,ratchet,2.069882967731747,True,2024-06-05,1.017405176142566,117,ratchet,2.069882967731747,True,-0.009752146149431873,-0.009752146149431873,0.4962393228529216,0.49152787476553594
INOXWIND,2024-01-01,2024-11-25,0.44758462264650767,223,ma150,0.9636009188239849,True,2024-05-30,0.11490446786121011,102,ratchet,0.27386231084256374,True,2024-05-30,0.11490446786121011,102,ratchet,0.27386231084256374,True,-0.33268015478529755,-0.33268015478529755,0.46449169350394237,0.41957021215404
PFC,2024-01-01,2024-10-04,0.18643676779905993,189,ma150,0.4602034112485949,True,2024-06-05,0.10962676717144904,106,ratchet,0.4197701587113922,True,2024-06-05,0.10962676717144904,106,ratchet,0.4197701587113922,True,-0.0768100006276109,-0.0768100006276109,0.4051181787054369,0.2611590292839791
ADANIPOWER,2024-01-01,2024-09-02,0.2406909989770869,166,ma150,0.6612424583367944,True,2024-07-09,0.357688582007035,129,ratchet,0.6612424583367944,True,2024-07-09,0.357688582007035,129,ratchet,0.6612424583367944,True,0.11699758302994812,0.11699758302994812,0.3639981007609381,0.5409340817386705
GMRP&UI,2024-01-01,2024-03-14,-0.2734369753091396,52,ma150,0.04859818272830729,True,2024-05-10,0.11710182148041293,88,ratchet,0.26351155920550107,True,2024-03-14,-0.2734369753091396,52,ma150_backstop,0.04859818272830729,True,0.3905387967895525,0.0,-5.626485600044238,0.44438969521291616
RECLTD,2024-01-01,2024-10-07,0.2162442461530354,190,ma150,0.532816405360395,True,2024-06-05,0.07293374485347637,106,ratchet,0.43479020910554156,True,2024-06-05,0.07293374485347637,106,ratchet,0.43479020910554156,True,-0.14331050129955902,-0.14331050129955902,0.40585132885833086,0.16774468082783422
NLCINDIA,2024-01-01,2024-06-05,-0.201406522982034,106,ma150,0.11513552969970764,True,2026-06-11,0.21517196297010188,605,ratchet,0.45969214034099704,True,2024-06-05,-0.201406522982034,106,ma150_backstop,0.11513552969970764,True,0.41657848595213587,0.0,-1.749299486503734,0.46807840310362614
URJA,2024-02-01,2024-07-08,-0.43128756074806895,106,ma150,0.0766510457346179,True,2026-09-09,-0.75505781914432,646,open_at_end,0.0766510457346179,False,2024-07-08,-0.43128756074806895,106,ma150_backstop,0.0766510457346179,True,-0.32377025839625106,0.0,-5.626636357203496,-9.850587319558427
IFCI,2024-02-01,2024-10-15,-0.043992336611916594,174,ma150,0.4000913834980644,True,2024-08-07,0.2216497927839105,127,ratchet,0.4000913834980644,True,2024-08-07,0.2216497927839105,127,ratchet,0.4000913834980644,True,0.2656421293958271,0.2656421293958271,-0.10995572118370658,0.5539979162909986
NBCC,2024-03-01,2024-10-22,0.08913583231766542,158,ma150,0.4404079010121349,True,2024-08-07,0.24458772333651257,106,ratchet,0.4271600604101531,True,2024-08-07,0.24458772333651257,106,ratchet,0.4271600604101531,True,0.15545189101884715,0.15545189101884715,0.20239380835996718,0.5725903379207852
ADANIGREEN,2024-03-01,2024-07-08,-0.10791210853328326,85,ma150,0.03937100918092784,True,2026-09-09,-0.33069708963750044,625,open_at_end,0.055971365583694865,False,2024-07-08,-0.10791210853328326,85,ma150_backstop,0.03937100918092784,True,-0.22278498110421718,0.0,-2.7409027804539536,-5.908326269849605
MRPL,2024-03-01,2024-07-24,-0.09099070362786044,96,ma150,0.09580946157388093,True,2026-09-09,-0.20594864296258908,625,open_at_end,0.09580946157388093,False,2024-07-24,-0.09099070362786044,96,ma150_backstop,0.09580946157388093,True,-0.11495793933472864,0.0,-0.9497047800200334,-2.149564767189274
HUDCO,2024-03-01,2024-09-12,0.28717243844786,131,ma150,0.757678672505735,True,2024-06-05,0.161518060122678,63,ratchet,0.47466261506837104,True,2024-06-05,0.161518060122678,63,ratchet,0.47466261506837104,True,-0.125654378325182,-0.125654378325182,0.37901613027874476,0.3402797165717648
RAILTEL,2024-03-01,2024-06-06,-0.17474176321673407,64,ma150,0.015541952294756411,True,2024-07-22,0.14975177423854036,94,ratchet,0.32093482528816764,True,2024-06-06,-0.17474176321673407,64,ma150_backstop,0.015541952294756411,True,0.32449353745527443,0.0,-11.243231217206151,0.46661116974163874
SKIPPER,2024-04-01,2024-06-05,-0.10739082146990075,44,ma150,0.1112405539116319,True,2025-01-13,0.38499367024705466,195,ratchet,0.9815621674938064,True,2024-06-05,-0.10739082146990075,44,ma150_backstop,0.1112405539116319,True,0.4923844917169554,0.0,-0.9653927249877835,0.3922254575378018
ANANDRATHI,2024-04-01,2024-08-06,-0.0204895892342849,86,ma150,0.13832784783524432,True,2026-09-09,1.3618946747195073,606,open_at_end,1.4196996107629096,False,2024-08-06,-0.0204895892342849,86,ma150_backstop,0.13832784783524432,True,1.3823842639537922,0.0,-0.1481233862518346,0.9592836853619059
ZOMATO,2024-04-01,2025-01-09,0.3391245506552325,193,ma150,0.6357357645566375,True,2025-01-13,0.2578920066136745,195,ratchet,0.6357357645566375,True,2025-01-09,0.3391245506552325,193,ma150_backstop,0.6357357645566375,True,-0.081232544041558,0.0,0.5334363261625499,0.40565911341094446
BHEL,2024-04-01,2024-09-06,0.061444946306572046,108,ma150,0.3200911565200777,True,2024-06-05,-0.016416129077695962,44,ratchet,0.26652569029518736,True,2024-06-05,-0.016416129077695962,44,ratchet,0.26652569029518736,True,-0.07786107538426801,-0.07786107538426801,0.19196077446993734,-0.061593045906810986
COCHINSHIP,2024-04-01,2024-09-20,0.892223596171881,118,ma150,2.0751844529430117,True,2024-09-02,0.9987411352930007,104,ratchet,2.0751844529430117,True,2024-09-02,0.9987411352930007,104,ratchet,2.0751844529430117,True,0.10651753912111972,0.10651753912111972,0.4299490558087672,0.4812782467970947
SHRIPISTON,2024-04-01,2024-08-06,-0.07769037286712954,86,ma150,0.10079048091482412,True,2026-01-30,0.3715636100077473,455,ratchet,0.7136498425904145,True,2024-08-06,-0.07769037286712954,86,ma150_backstop,0.10079048091482412,True,0.44925398287487683,0.0,-0.7708106178477709,0.5206525495179
TIMETECHNO,2024-04-01,2025-01-24,0.5478356587317974,204,ma150,0.9714266049182423,True,2025-01-28,0.4275787341573012,206,ratchet,0.9714266049182423,True,2025-01-24,0.5478356587317974,204,ma150_backstop,0.9714266049182423,True,-0.12025692457449622,0.0,0.5639496138546717,0.44015547030780294
JWL,2024-04-01,2024-10-01,0.35618096612681827,125,ma150,0.9212629593134407,True,2024-08-07,0.4759212455889905,87,ratchet,0.9212629593134407,True,2024-08-07,0.4759212455889905,87,ratchet,0.9212629593134407,True,0.11974027946217225,0.11974027946217225,0.38662247572859926,0.5165965273841734
WOCKPHARMA,2024-04-01,2025-02-28,0.9014134498548942,229,ma150,1.736521316086923,True,2026-03-16,0.9873887532716212,486,ratchet,2.03209741128329,True,2025-02-28,0.9014134498548942,229,ma150_backstop,1.736521316086923,True,0.08597530341672699,0.0,0.519091497181353,0.4858963688399541
VOLTAMP,2024-04-01,2024-10-29,0.06788684589658112,144,ma150,0.47851724369592685,True,2024-06-05,0.04996715162380627,44,ratchet,0.2630959491446583,True,2024-06-05,0.04996715162380627,44,ratchet,0.2630959491446583,True,-0.017919694272774844,-0.017919694272774844,0.14186917355839265,0.1899198820287909
SOBHA,2024-05-02,2024-09-10,-0.03493878950734919,90,ma150,0.2018033961771255,True,2026-09-09,-0.30538417146662333,586,open_at_end,0.2018033961771255,False,2024-09-10,-0.03493878950734919,90,ma150_backstop,0.2018033961771255,True,-0.27044538195927414,0.0,-0.17313281227776242,-1.5132756794567699
HINDCOPPER,2024-05-02,2024-08-05,-0.24502306993013478,65,ma150,0.023222458598615825,True,2026-02-17,0.43604875655656117,448,ratchet,0.9483909048174322,True,2024-08-05,-0.24502306993013478,65,ma150_backstop,0.023222458598615825,True,0.681071826486696,0.0,-10.551125277697315,0.45977745499415323
ZENTEC,2024-05-02,2025-01-28,0.495379261640994,186,ma150,1.3439376501670326,True,2025-01-28,0.495379261640994,186,ratchet,1.3439376501670326,True,2025-01-28,0.495379261640994,186,ma150_backstop,1.3439376501670326,True,0.0,0.0,0.3686028600950537,0.3686028600950537
MOTILALOFS,2024-05-02,2025-01-22,0.20105894718342054,182,ma150,0.6934865945279944,True,2025-01-17,0.3169178449412744,179,ratchet,0.6934865945279944,True,2025-01-17,0.3169178449412744,179,ratchet,0.6934865945279944,True,0.11585889775785385,0.11585889775785385,0.2899247783156741,0.45699202759207935
TECHNOE,2024-06-03,2024-11-14,-0.04848724650955427,114,ma150,0.18402998784601343,True,2026-09-09,-0.3461424212896259,564,open_at_end,0.18402998784601343,False,2024-11-14,-0.04848724650955427,114,ma150_backstop,0.18402998784601343,True,-0.29765517478007164,0.0,-0.26347470364517894,-1.880902266750458
SJVN,2024-06-03,2024-09-06,-0.11310591349054655,66,ma150,0.03961425159841192,True,2026-09-09,-0.5487687453205359,564,open_at_end,0.03961425159841192,False,2024-09-06,-0.11310591349054655,66,ma150_backstop,0.03961425159841192,True,-0.4356628318299893,0.0,-2.8551823883271545,-13.852811126754576
MAZDOCK,2024-06-03,2024-11-14,0.16994240739736965,114,ma150,0.7155634119656251,True,2024-08-21,0.3043666015765283,54,ratchet,0.7155634119656251,True,2024-08-21,0.3043666015765283,54,ratchet,0.7155634119656251,True,0.13442419417915863,0.13442419417915863,0.23749454563438957,0.425352381755301
GMRP&UI,2024-06-03,2024-11-22,0.43769538266506114,118,ma150,1.3617914307871972,True,2024-10-28,0.7058109440809008,101,ratchet,1.3617914307871972,True,2024-10-28,0.7058109440809008,101,ratchet,1.3617914307871972,True,0.2681155614158397,0.2681155614158397,0.32141146784280095,0.5182959211844208
SUZLON,2024-06-03,2024-11-13,0.1193137724550899,113,ma150,0.6906187624750499,True,2024-11-01,0.34979001996007963,105,ratchet,0.6906187624750499,True,2024-11-01,0.34979001996007963,105,ratchet,0.6906187624750499,True,0.23047624750498974,0.23047624750498974,0.172763583815029,0.506487861271676
TEXRAIL,2024-06-03,2024-06-05,-0.1868426596889614,2,ma150,-0.012458761295612186,True,2024-08-06,0.1625432718075881,44,ratchet,0.3681001114283229,True,2024-06-05,-0.1868426596889614,2,ma150_backstop,-0.012458761295612186,True,0.3493859314965495,0.0,,0.4415735468725573
TITAGARH,2024-06-03,2024-09-20,-0.16084924580248416,76,ma150,0.2141240849698851,True,2026-09-09,-0.42905629670154466,564,open_at_end,0.2141240849698851,False,2024-09-20,-0.16084924580248416,76,ma150_backstop,0.2141240849698851,True,-0.2682070508990605,0.0,-0.7511964187732845,-2.0037741049162596
KIRLOSBROS,2024-06-25,2024-09-18,-0.2425983545255277,59,ma150,0.21577971994752443,True,2026-09-09,-0.13760760364511604,549,open_at_end,0.21577971994752443,False,2024-09-18,-0.2425983545255277,59,ma150_backstop,0.21577971994752443,True,0.10499075088041165,0.0,-1.1242870951196215,-0.6377225982060821
RAILTEL,2024-07-01,2024-10-07,-0.12843699923165453,67,ma150,0.2612594052334658,True,2024-07-19,0.1113324495642829,13,ratchet,0.2612594052334658,True,2024-07-19,0.1113324495642829,13,ratchet,0.2612594052334658,True,0.23976944879593742,0.23976944879593742,-0.49160717914396634,0.4261375756589293
SHAKTIPUMP,2024-07-01,2025-02-18,0.26769116875650956,161,ma150,1.0928281902883157,True,2024-08-21,0.1295329435833492,35,ratchet,0.2644997555486104,True,2024-08-21,0.1295329435833492,35,ratchet,0.2644997555486104,True,-0.13815822517316034,-0.13815822517316034,0.24495265690930418,0.4897280275918567
PREMEXPLN,2024-07-01,2024-10-03,-0.3190305501783933,65,ma150,0.014734428414009404,True,2026-09-09,-0.1095836891897155,545,open_at_end,0.08212462622532035,False,2024-10-03,-0.3190305501783933,65,ma150_backstop,0.014734428414009404,True,0.20944686098867782,0.0,-21.65204792573162,-1.3343584528355403
RTNPOWER,2024-07-01,2024-10-24,-0.2288112460953008,80,ma150,-0.006905374072656012,True,2026-09-09,-0.5940375047515651,545,open_at_end,-0.006905374072656012,False,2024-10-24,-0.2288112460953008,80,ma150_backstop,-0.006905374072656012,True,-0.36522625865626435,0.0,,
GRSE,2024-07-01,2024-10-23,-0.28257087601392594,79,ma150,0.21982640812458,True,2025-07-09,0.3087811458439014,255,ratchet,0.5717586909622121,True,2024-10-23,-0.28257087601392594,79,ma150_backstop,0.21982640812458,True,0.5913520218578273,0.0,-1.2854273443515822,0.5400550104874732
SWANENERGY,2024-08-01,2024-09-05,-0.1274664348817257,24,ma150,-0.020368712982945958,True,2026-09-09,-0.6277163305402119,523,open_at_end,0.0575557396632711,False,2024-09-05,-0.1274664348817257,24,ma150_backstop,-0.020368712982945958,True,-0.5002498956584862,0.0,,-10.90623340456844
TRENT,2024-08-01,2025-01-13,0.08516924217141053,112,ma150,0.412009484399003,True,2024-11-06,0.19856571755636931,67,ratchet,0.412009484399003,True,2024-11-06,0.19856571755636931,67,ratchet,0.412009484399003,True,0.11339647538495878,0.11339647538495878,0.20671670288281507,0.48194453058772796
HBLPOWER,2024-08-01,2024-10-25,-0.13531008612245865,59,ma150,0.10064548831137698,True,2025-12-03,0.37214190614959475,333,ratchet,0.7877150961663577,True,2024-10-25,-0.13531008612245865,59,ma150_backstop,0.10064548831137698,True,0.5074519922720534,0.0,-1.344422769392666,0.4724321115092633
ELECTCAST,2024-08-01,2024-10-21,-0.13512365226663836,55,ma150,0.06261401667546074,True,2026-09-09,-0.6406710717450146,523,open_at_end,0.06261401667546074,False,2024-10-21,-0.13512365226663836,55,ma150_backstop,0.06261401667546074,True,-0.5055474194783762,0.0,-2.1580415926198695,-10.232071120204976
IIFLSEC,2024-08-13,2025-01-13,0.32474769037394857,104,ma150,1.1453188977573006,True,2024-11-14,0.5081835555213885,65,ratchet,1.1453188977573006,True,2024-11-14,0.5081835555213885,65,ratchet,1.1453188977573006,True,0.18343586514743992,0.18343586514743992,0.28354346637417,0.4437048550552035
PCJEWELLER,2024-09-02,2025-01-29,0.21522342813520945,103,ma150,0.7405490747539525,True,2024-10-28,0.30406825455716135,39,ratchet,0.6872169822080783,True,2024-10-28,0.30406825455716135,39,ratchet,0.6872169822080783,True,0.0888448264219519,0.0888448264219519,0.2906268274073767,0.4424632429486359
OIL,2024-09-02,2024-10-24,-0.3004566541522181,37,ma150,0.0034519310125249447,True,2026-09-09,-0.3153785075060055,502,open_at_end,0.0034519310125249447,False,2024-10-24,-0.3004566541522181,37,ma150_backstop,0.0034519310125249447,True,-0.014921853353787373,0.0,-87.04016768065318,-91.36292306007563
PGEL,2024-09-02,2025-05-07,0.5476898333598998,167,ma150,0.9442999008049986,True,2024-10-08,0.08725204870132242,25,ratchet,0.281543770702523,True,2024-10-08,0.08725204870132242,25,ratchet,0.281543770702523,True,-0.46043778465857743,-0.46043778465857743,0.579995648514846,0.3099058042861558
INOXGREEN,2024-09-02,2024-10-28,-0.1743119610800511,39,ma150,0.1136990659530015,True,2025-11-20,0.16489328500746936,303,ratchet,0.3729569101105388,True,2024-10-28,-0.1743119610800511,39,ma150_backstop,0.1136990659530015,True,0.33920524608752045,0.0,-1.5330993233673922,0.44212422544630553
NETWEB,2024-09-02,2025-01-13,-0.12291972716089106,91,ma150,0.048700137030103896,True,2025-11-07,0.20028672804671865,294,ratchet,0.5441163945241647,True,2025-01-13,-0.12291972716089106,91,ma150_backstop,0.048700137030103896,True,0.3232064552076097,0.0,-2.5240119362479096,0.36809537456020125
GODFRYPHLP,2024-09-02,2024-12-23,-0.20218750329268564,77,ma150,0.2438089949290232,True,2025-11-17,0.331747489302209,300,ratchet,0.6823353179867997,True,2024-12-23,-0.20218750329268564,77,ma150_backstop,0.2438089949290232,True,0.5339349925948946,0.0,-0.8292864803923488,0.4861942223378021
MCX,2024-09-02,2025-02-12,0.05808343237799107,114,ma150,0.3290299076046215,True,2024-11-14,0.1474362352888623,52,ratchet,0.3107365407405551,True,2024-11-14,0.1474362352888623,52,ratchet,0.3107365407405551,True,0.08935280291087122,0.08935280291087122,0.17652933984282967,0.47447343958161003
REFEX,2024-10-01,2025-02-11,-0.25221893930540307,92,ma150,0.022107739624924072,True,2026-09-09,-0.5054923211990578,481,open_at_end,0.022107739624924072,False,2025-02-11,-0.25221893930540307,92,ma150_backstop,0.022107739624924072,True,-0.2532733818936548,0.0,-11.408626281316144,-22.864948193490132
OPTIEMUS,2024-10-01,2025-01-29,-0.24669225009277362,82,ma150,0.008603990292288755,True,2026-09-09,-0.31950388988482736,481,open_at_end,0.008603990292288755,False,2025-01-29,-0.24669225009277362,82,ma150_backstop,0.008603990292288755,True,-0.07281163979205374,0.0,-28.671841984046544,-37.13438521323992
JUBLPHARMA,2024-10-01,2025-01-13,-0.19284673371703198,70,ma150,0.08744754288618006,True,2026-09-09,-0.12411466172294039,481,open_at_end,0.08744754288618006,False,2025-01-13,-0.19284673371703198,70,ma150_backstop,0.08744754288618006,True,0.06873207199409159,0.0,-2.2052847610371096,-1.4193041636914316
GRAVITA,2024-10-01,2025-01-24,-0.16279298011354126,79,ma150,0.031002813608280277,True,2026-09-09,-0.31345938497941883,481,open_at_end,0.031002813608280277,False,2025-01-24,-0.16279298011354126,79,ma150_backstop,0.031002813608280277,True,-0.15066640486587757,0.0,-5.250909874517398,-10.110675403205974
PCBL,2024-10-01,2025-01-10,-0.316219679156327,69,ma150,-0.00500086356936591,True,2026-09-09,-0.41770236199939426,481,open_at_end,-0.00500086356936591,False,2025-01-10,-0.316219679156327,69,ma150_backstop,-0.00500086356936591,True,-0.10148268284306727,0.0,,
WABAG,2024-10-01,2025-01-14,-0.05676717007961751,71,ma150,0.24292569997352453,True,2026-07-30,0.22462438694372366,452,ratchet,0.44854743941507547,True,2025-01-14,-0.05676717007961751,71,ma150_backstop,0.24292569997352453,True,0.2813915570233412,0.0,-0.23368120411222168,0.5007817840553125
