date,buf0_r12,buf0_dd,buf10_r12,buf10_dd,buf15_r12,buf15_dd,buf20_r12,buf20_dd,nifty100_r12
2023-08-28 00:00:00,90.37834196276995,-0.07669118039715928,96.7476736579481,-0.09165289836701174,85.3988974006553,0.0,83.89823898876526,0.0,36.88515432363402
2023-08-29 00:00:00,91.93522095225217,-1.2465800426958773,97.97370877082923,-1.325332869534812,86.96437400291026,-1.3925623426026101,85.35889689643055,-1.3096311452537313,36.20553359683794
2023-08-30 00:00:00,91.94141787703826,-0.9899057605221584,97.91838190601484,-1.0191341429899303,87.06785919370748,-1.2679177574988487,85.60416866677537,-1.2365813525406888,35.90107471189952
2023-08-31 00:00:00,84.77615634188082,0.0,91.03236072391319,0.0,80.16131519852769,0.0,77.72830351701634,0.0,35.01077855536116
2023-09-01 00:00:00,82.89483420316577,0.0,89.24694230750718,0.0,78.69262026194959,0.0,76.50896678013143,0.0,34.19654902891458
2023-09-04 00:00:00,81.55545148102976,0.0,89.66353535796945,0.0,79.0403617105051,0.0,77.02051677534271,0.0,34.02376125837161
2023-09-05 00:00:00,78.11937581351364,0.0,86.60774728855824,0.0,75.84919778179082,0.0,73.39793926619966,0.0,33.05787662816415
2023-09-06 00:00:00,80.15678513399618,-0.8215228611865077,89.15553848764087,-0.8677051790322299,77.81922784800398,-0.6233862646183752,75.74865169888503,-0.8114335206102052,35.15559357961002
2023-09-07 00:00:00,82.14955663152988,-0.20345639797436643,91.20676268653654,-0.11098175605098737,79.83094309603626,0.0,77.6022030057012,-0.25548312665526485,34.17587161321449
2023-09-08 00:00:00,79.48806640623569,0.0,89.49453773897345,0.0,78.41071613332204,0.0,76.11329317127489,0.0,33.67526895847757
2023-09-11 00:00:00,76.27566158805709,0.0,86.0507003393402,0.0,76.5911834787096,0.0,73.88119036551753,0.0,32.5500230336291
2023-09-12 00:00:00,86.21927104387063,-6.180160847569804,95.25474834233458,-5.736100516161235,85.77210268960403,-5.95264435161077,82.74714703867272,-5.903503012795763,32.72988967706931
2023-09-13 00:00:00,83.64160998765333,-6.2275068801395435,92.59309121409262,-5.89527917429058,83.37654563462058,-6.090128836889397,79.80727999574763,-6.085179084786363,32.273073111153394
2023-09-14 00:00:00,83.31456343450276,-4.384311456983014,90.78158381082105,-3.9993606615066235,81.74188439785061,-4.195213681250564,77.97931860212559,-4.063436474832183,33.93891574447685
2023-09-15 00:00:00,80.80396039354711,-3.185485736211846,87.80986700307135,-2.699899669626682,79.51275467253257,-2.8487633752220853,75.8579381881765,-2.8002394506704165,34.39209484593502
2023-09-18 00:00:00,82.24587783002848,-4.130599472864782,89.23685288578417,-3.4476244119073796,81.06220952256993,-3.5880067498209267,78.05460268201816,-3.8183981598242656,34.75916364805806
2023-09-20 00:00:00,83.76391512472776,-4.793642938192066,90.4837793956712,-4.110775552028856,82.85980194973862,-4.516055094966742,79.70413449373224,-4.6171846666639755,36.39991730786687
2023-09-21 00:00:00,87.87163145991236,-7.4283078030523475,95.12446242873236,-6.627181383932379,85.64272890123073,-6.443017405803864,82.24964551495606,-6.340419244595196,38.53380974647773
2023-09-22 00:00:00,86.69034764754164,-6.51304654433803,94.92468611320133,-6.02819941053,86.40122731341904,-6.173882904400319,82.86869758060078,-5.77963651592942,38.94958754371831
2023-09-25 00:00:00,83.65464447554938,-6.088388661541622,92.7213560057065,-5.326935608523719,84.32182035488363,-5.606652559783343,80.99249237882664,-5.286657556412855,37.14671148093653
2023-09-26 00:00:00,81.5448059232748,-4.603542012477801,90.78548515444689,-4.1014936555291985,81.7038792909477,-3.8565753490395815,78.81646863999701,-3.843345044530566,37.12731529298354
2023-09-27 00:00:00,76.39605552028559,-3.998139461108152,85.1720693086937,-3.402089290630017,75.76671594514512,-2.8154811331753904,72.36228434019426,-2.5568052723235923,33.83524252160397
2023-09-28 00:00:00,75.17763325624401,-4.151506586157749,83.85817670471982,-3.3658055431470824,75.70554322022222,-2.9515781026984156,72.48335766141092,-2.8326927129391,33.95264669064062
2023-09-29 00:00:00,67.09055147360723,-3.5850418266197726,75.70489912745082,-3.07651853044153,68.58213576741245,-2.615690666958914,65.18938601445248,-2.51800700806164,31.529775936619675
2023-10-03 00:00:00,74.4717004580126,-3.502531955578958,83.86008745934512,-2.898042838399828,75.82584063258662,-2.5412762337944095,72.27060410546295,-2.5464776134882516,33.67747926146709
2023-10-04 00:00:00,78.96746033989052,-4.6137418355064685,88.52594109616612,-3.7694558971797743,80.82699774667603,-3.486451084800013,76.88438244595615,-3.3963590471150162,34.58022063092703
2023-10-05 00:00:00,79.48804697756762,-3.72552807299511,87.75564597635737,-2.4229865676216433,81.01837012717353,-2.379347693045486,77.73064025730008,-2.327251783628037,33.90523232380283
2023-10-06 00:00:00,79.13755258914559,-3.045831967136048,87.80547643322232,-1.9792176963520869,80.8094082511396,-1.846799876855687,77.44623835071324,-1.8382489400219248,33.03462696169663
2023-10-09 00:00:00,86.22409558471722,-6.543211928721215,94.41327499601104,-5.234151833958533,87.26779086444904,-5.09945918560123,83.88825106513092,-4.996953040691688,34.839851973091626
2023-10-10 00:00:00,83.97780280202383,-3.888626266096129,92.0836483486953,-2.590673710204139,86.66696746132428,-3.171331320234305,82.25597317842515,-2.3851760343152395,33.30121759432723
2023-10-11 00:00:00,81.73416433888576,-2.75681479623332,89.50756018407506,-1.4854220071767954,84.23947191624701,-1.9009465821908544,80.52642058155624,-1.21678815249181,32.0279883263751
2023-10-12 00:00:00,76.92309207562676,-1.5551332338796797,84.45634751214399,-0.31595754201620974,79.48786095140363,-0.9619936768370252,75.24062556902247,0.0,30.602288106812114
2023-10-13 00:00:00,75.7621742663781,-1.4727451714499407,83.04656955072916,0.0,77.95979497531722,-0.8166264848607496,73.46402989603362,0.0,31.292879741210754
2023-10-16 00:00:00,70.02849654961514,-0.4318682541612828,78.18292452753187,0.0,72.4166608068054,-0.0637591314370467,68.4262768632126,0.0,30.785822622728396
2023-10-17 00:00:00,58.38685398283117,0.0,66.07410954118156,0.0,61.76257273706067,0.0,57.6675592215814,0.0,28.286746731852475
2023-10-18 00:00:00,63.25299971229321,-1.0918863682148783,70.77478209987804,-0.7329874674776526,66.6441141733072,-0.8555092230430605,62.10613040711435,-0.8283885887211517,29.1122232788666
2023-10-19 00:00:00,60.17954409022208,-0.6692317746243792,67.17458229088764,-0.2083283302958705,62.73577300865887,-0.2718699130931812,58.54105072864462,-0.2731311557378935,29.205154813084366
2023-10-20 00:00:00,56.178109202959384,-1.0742328664617662,62.769958938084926,-0.581326680564942,58.561815296489584,-0.6412469665591836,54.357661493078794,-0.5712221192070155,28.52725442255142
2023-10-23 00:00:00,68.15271997770476,-6.817367280874143,76.48516984055745,-6.650993103804281,70.10122740390369,-5.958493866266201,65.91757357672033,-6.092756439713609,31.19531400638906
2023-10-25 00:00:00,71.90924834269856,-7.719133974153536,80.15942273772525,-7.433664008237251,74.6925257908339,-7.390436843736881,70.35206597432955,-7.382106255593223,33.029147228176335
2023-10-26 00:00:00,69.59896969563128,-6.890701774977581,78.00713498546126,-6.676445526278984,72.35797599441811,-6.4037688664424275,68.44970334380658,-6.6186458600375975,34.154659595540096
