date,rank,symbol,score,score_6m,mom_6m,vol_6m
2025-06-19,15,MFSL,2.212240126703756,2.212240126703756,0.369266851980542,0.05
2025-06-19,16,AUBANK,2.1981273987766747,2.1981273987766747,0.3666003632275363,0.05
2025-06-19,17,INTELLECT,2.184106718353461,2.184106718353461,0.36395126612517914,0.05
2025-06-19,18,RPOWER,2.083317288959428,2.083317288959428,0.3449078975227611,0.05
2025-06-19,19,GODFRYPHLP,2.0617323068200775,2.0617323068200775,0.34082958520739637,0.05
2025-06-19,20,RELINFRA,1.977016412424818,1.977016412424818,0.324823184405727,0.05
2025-06-19,21,NAVINFLUOR,1.9559925655588237,1.9559925655588237,0.3208508941792916,0.05
2025-06-19,22,SRF,1.8796326577267664,1.8796326577267664,0.3064232912050988,0.05
2025-06-19,23,ABCAPITAL,1.84762851450765,1.84762851450765,0.3003763604923202,0.05
2025-06-19,24,RBLBANK,1.8318628058240198,1.8318628058240198,0.2973975540485714,0.05
2025-06-26,1,FORCEMOT,5.414781983050933,5.414781983050933,1.1246678559868726,0.05
2025-06-26,2,GRSE,4.380623033226058,4.380623033226058,0.914938691660782,0.05
2025-06-26,3,SOLARINDS,3.7281634426125128,3.7281634426125128,0.7826187956534083,0.05
2025-06-26,4,GODFRYPHLP,3.2006011846127684,3.2006011846127684,0.6756282875511397,0.05
2025-06-26,5,AIIL,2.7641065550455908,2.7641065550455908,0.5871064467766116,0.05
2025-06-26,6,NH,2.7443250277529083,2.7443250277529083,0.5830947199633489,0.05
2025-06-26,7,BLUEJET,2.5555389985989323,2.5555389985989323,0.5448085975663912,0.05
2025-06-26,8,RBLBANK,2.4903029007289446,2.4903029007289446,0.5315786078317528,0.05
2025-06-26,9,RPOWER,2.4376237183113276,2.4376237183113276,0.5208951815482985,0.05
2025-06-26,10,BSE,2.4112410969619718,2.4112410969619718,0.5155447418221142,0.05
2025-06-26,11,LTF,2.3733647750285307,2.3733647750285307,0.5078633603979223,0.05
2025-06-26,12,BDL,2.3675235978295466,2.3675235978295466,0.5066787598944591,0.05
2025-06-26,13,AUBANK,2.2977797738924477,2.2977797738924477,0.4925345957756737,0.05
2025-06-26,14,MAHSCOOTER,2.2771176953256163,2.2771176953256163,0.4883442916915719,0.05
