isin,symbol,ex_date,type,factor_or_amount,detail,face_val,series,subject,source
INE485A01015,CENTENKA,2015-07-01,dividend,6.0,final,10,EQ,Annual General Meeting/ Dividend - Rs. 6/- Per Share,nse-filing
INE131B01021,RELAXO,2015-07-01,bonus,0.5,1:1,1,EQ,Bonus 1:1,nse-filing
INE040A01018,HDFCBANK,2015-07-02,dividend,8.0,final,1,EQ,Annual General Meeting/ Dividend - Rs 8/- Per Share,nse-filing
INE245C01019,LEEL,2015-07-02,dividend,1.3,final,10,EQ,Annual General Meeting/ Dividend - Rs 1.30/- Per Share,nse-filing
INE774D01016,M&MFIN,2015-07-02,dividend,4.0,final,2,EQ,Annual General Meeting/Dividend - Rs 4/- Per Share,nse-filing
INE165B01011,RSSOFTWARE,2015-07-02,dividend,1.25,final,5,EQ,Annual General Meeting/Dividend - Rs 1.25 Per Share,nse-filing
INE671H01015,SOBHA,2015-07-02,dividend,7.0,final,10,EQ,Annual General Meeting/ Dividend - Rs 7/- Per Share,nse-filing
INE351A01019,UNICHEMLAB,2015-07-02,dividend,2.0,final,2,EQ,Annual General Meeting/Dividend - Rs 2/- Per Share,nse-filing
INE182A01018,PFIZER,2015-07-03,dividend,12.5,final,10,EQ,Annual General Meeting And Dividend Rs.12.50 Per Share,nse-filing
INE520A01019,ZENSARTECH,2015-07-03,dividend,6.5,final,2,EQ,Annual General Meeting/Dividend Rs 6.50 Per Share,nse-filing
INE787D01018,BALKRISIND,2015-07-06,dividend,2.4,final,2,EQ,Annual General Meeting/Dividend -Rs 2.40/- Per Share,nse-filing
INE019A01020,JSWSTEEL,2015-07-06,dividend,11.0,final,1,EQ,Annual General Meeting/ Dividend - Rs 11/- Per Share,nse-filing
INE071D01025,MENONBE,2015-07-06,dividend,0.8,final,1,EQ,Annual General Meeting / Dividend - Re 0.80/- Per Share,nse-filing
INE205A01025,VEDL,2015-07-06,dividend,2.35,final,1,EQ,Annual General Meeting/ Dividend - Rs 2.35/- Per Share,nse-filing
INE671A01010,HONAUT,2015-07-07,dividend,12.5,final,10,EQ,Annual General Meeting/ Dividend - Rs 12.50/- Per Share,nse-filing
INE683A01015,SOUTHBANK,2015-07-07,dividend,0.6,final,1,EQ,Annual General Meeting/Dividend - Re 0.60/- Per Share,nse-filing
INE660A01013,SUNDARMFIN,2015-07-07,dividend,6.0,final,10,EQ,Annual General Meeting / Dividend - Rs 6/- Per Share,nse-filing
INE910H01017,CAIRN,2015-07-08,dividend,4.0,final,10,EQ,Annual General Meeting/ Dividend - Rs 4/- Per Share,nse-filing
INE171A01011,FEDERALBNK,2015-07-08,bonus,0.5,1:1,2,EQ,Bonus 1:1,nse-filing
INE461C01020,GREENPLY,2015-07-08,dividend,3.0,final,1,EQ,Annual General Meeting/Dividend - Rs 3/- Per Share,nse-filing
INE237A01010,KOTAKBANK,2015-07-08,bonus,0.5,1:1,1,EQ,Bonus 1: 1,nse-filing
INE614B01018,KTKBANK,2015-07-08,dividend,5.0,final,10,EQ,Annual General Meeting/Dividend - Rs 5/- Per Share,nse-filing
INE912H01013,MBLINFRA,2015-07-08,dividend,3.0,final,10,EQ,Annual General Meeting/Dividend - Rs 3/- Per Share,nse-filing
INE253B01015,21STCENMGM,2015-07-09,dividend,2.0,final,10,EQ,Annual General Meeting/Dividend - Rs 2/- Per Share,nse-filing
INE238A01026,AXISBANK,2015-07-09,dividend,4.6,final,2,EQ,Annual General Meeting/Dividend Rs 4.60/- Per Share,nse-filing
INE917I01010,BAJAJ-AUTO,2015-07-09,dividend,50.0,final,10,EQ,Annual General Meeting/Dividend Rs 50/- Per Share,nse-filing
INE918I01018,BAJAJFINSV,2015-07-09,dividend,1.75,final,1,EQ,Annual General Meeting/Dividend Rs 1.75 Per Share,nse-filing
INE118A01012,BAJAJHLDNG,2015-07-09,dividend,32.5,final,10,EQ,Annual General Meeting/Dividend Rs 32.50/- Per Share,nse-filing
INE296A01016,BAJFINANCE,2015-07-09,dividend,18.0,final,1,EQ,Annual General Meeting / Dividend - Rs 18/- Per Share,nse-filing
INE180C01018,CGCL,2015-07-09,dividend,1.5,final,1,EQ,Annual General Meeting / Dividend Of Rs 1.50 Per Share,nse-filing
INE136B01020,CYIENT,2015-07-09,dividend,5.0,final,5,EQ,Annual General Meeting/Dividend Rs 5/- Per Share,nse-filing
INE738I01010,ECLERX,2015-07-09,dividend,35.0,final,10,EQ,Annual General Meeting/ Dividend - Rs 35/- Per Share,nse-filing
INE289B01019,GICHSGFIN,2015-07-09,dividend,5.0,final,10,EQ,Annual General Meeting/Dividend Rs 5/- Per Share,nse-filing
INE288A01013,MAHSCOOTER,2015-07-09,dividend,30.0,final,10,EQ,Annual General Meeting And Dividend Rs.30/- Per Share,nse-filing
INE163A01018,NOCIL,2015-07-09,dividend,1.0,final,10,EQ,Annual General Meeting/ Dividend - Re 1/- Per Share,nse-filing
INE244J01017,RBL,2015-07-09,dividend,7.0,final,10,EQ,Annual General Meeting / Dividend Rs 7/- Per Share,nse-filing
INE923A01015,SILINV,2015-07-09,dividend,1.25,final,10,EQ,Dividend - Rs 1.25/- Per Share,nse-filing
INE645H01019,SUTLEJTEX,2015-07-09,dividend,10.0,final,1,EQ,Dividend - Rs 10/- Per Share,nse-filing
INE277A01016,SWARAJENG,2015-07-09,dividend,33.0,special,10,EQ,Final Dividend - Rs 15/- Per Share And Special Dividend - Rs 18/- Per Share,nse-filing
INE757B01015,TRANSWORLD,2015-07-09,dividend,1.3,final,10,EQ,Annual General Meeting/Dividend - Rs 1.30/- Per Share,nse-filing
INE274C01019,WENDT,2015-07-09,dividend,15.0,final,10,EQ,Annual General Meeting/ Dividend - Rs 15/-Per Share,nse-filing
INE256A01028,ZEEL,2015-07-09,dividend,2.25,final,1,EQ,Annual General Meeting / Dividend - Rs 2.25/- Per Share,nse-filing
INE084A01016,BANKINDIA,2015-07-10,dividend,5.0,final,10,EQ,Annual General Meeting/Dividend Rs 5/- Per Share,nse-filing
INE472A01039,BLUESTARCO,2015-07-10,dividend,5.0,final,2,EQ,Annual General Meeting/Dividend - Rs 5/- Per Share,nse-filing
INE688I01017,CAPF,2015-07-10,dividend,2.2,final,10,EQ,Annual General Meeting/ Dividend - Rs 2.20/- Per Share,nse-filing
INE421D01014,CCL,2015-07-10,dividend,1.5,final,2,EQ,Annual General Meeting/ Dividend - Rs 1.50/- Per Share (Book Closure Dates Revised),nse-filing
INE089A01023,DRREDDY,2015-07-10,dividend,20.0,final,1,EQ,Annual General Meeting/Dividend Rs 20/- Per Share,nse-filing
INE532F01047,EDELWEISS,2015-07-10,dividend,0.2,final,1,EQ,Dividend - Re 0.20/- Per Share,nse-filing
INE121E01018,JSWENERGY,2015-07-10,dividend,2.0,final,10,EQ,Annual General Meeting/ Dividend - Rs 2 Per Share,nse-filing
INE036D01010,KARURVYSYA,2015-07-10,dividend,13.0,final,2,EQ,Annual General Meeting/ Dividend - Rs 13/- Per Share,nse-filing
INE222J01013,RANEENGINE,2015-07-10,dividend,2.5,final,10,EQ,Annual General Meeting / Dividend - Rs 2.50/- Per Share,nse-filing
INE054A01019,VIPIND,2015-07-10,dividend,1.0,final,2,EQ,Annual General Meeting/ Dividend - Re 1/- Per Share,nse-filing
INE226A01021,VOLTAS,2015-07-10,dividend,2.25,final,1,EQ,Annual General Meeting/Dividend - Rs 2.25/- Per Share,nse-filing
INE516A01017,UFLEX,2015-07-13,dividend,2.7,final,10,EQ,Annaul General Meeting/ Dividend - Rs 2.70/- Per Share,nse-filing
INE878A01011,GVPIL,2015-07-14,dividend,10.0,final,10,EQ,Annual General Meeting/Dividend - Rs 10/- Per Share,nse-filing
INE188B01013,IGARASHI,2015-07-14,dividend,4.44,final,10,EQ,Annual General Meeting/ Dividend - Rs 4.44/- Per Share,nse-filing
INE326A01029,LUPIN,2015-07-14,dividend,7.5,final,2,EQ,Annual General Meeting/ Dividend - Rs 7.50/- Per Share,nse-filing
INE209A01019,SUNDROP,2015-07-14,dividend,2.0,final,10,EQ,Annual General Meeting / Dividend - Rs 2/- Per Share,nse-filing
INE484C01030,VEEDOL,2015-07-14,dividend,250.0,final,2,EQ,Annual General Meeting/Dividend - Rs 250/- Per Share,nse-filing
INE055A01016,ABREL,2015-07-15,dividend,5.5,final,10,EQ,Annual General Meeting/ Dividend - Rs 5.50/- Per Share,nse-filing
INE800A01015,BIRLACABLE,2015-07-15,dividend,1.0,final,10,EQ,Annual General Meeting And Dividend Re.1/- Per Share,nse-filing
INE202B01012,DHFL,2015-07-15,dividend,2.0,final,10,EQ,Annual General Meeting And Dividend Rs.2/- Per Share,nse-filing
INE539A01019,GHCL,2015-07-15,dividend,2.2,final,10,EQ,Annual General Meeting/Dividend - Rs 2.20/- Per Share,nse-filing
INE200A01026,GVT&D,2015-07-15,dividend,1.8,final,2,EQ,Annual General Meeting/Dividend- Rs 1.80/- Per Share,nse-filing
INE001A01028,HDFC,2015-07-15,dividend,13.0,final,2,EQ,Annual General Meeting/ Dividend - Rs 13/- Per Share,nse-filing
INE919H01018,IMFA,2015-07-15,dividend,1.5,final,10,EQ,Annual General Meeting / Dividend - Rs 1.50/- Per Share,nse-filing
INE668F01031,JYOTHYLAB,2015-07-15,dividend,4.0,final,1,EQ,Annual General Meeting/Dividend - Rs 4/- Per Share,nse-filing
INE683C01011,MAITHANALL,2015-07-15,bonus,0.5,1:1,10,EQ,Bonus 1:1,nse-filing
INE305H01010,SUNILHITEC,2015-07-15,dividend,1.8,final,1,EQ,Annual General Meeting/Dividend - Rs 1.80/- Per Share,nse-filing
INE670A01012,TATAELXSI,2015-07-15,dividend,11.0,final,10,EQ,Annual General Meeting/Dividend Rs 11/- Per Share,nse-filing
INE707A01012,VINDHYATEL,2015-07-15,dividend,5.0,final,10,EQ,Dividend - Rs 5/- Per Share,nse-filing
INE782A01015,BOSCH-HCIL,2015-07-16,dividend,1.5,final,10,EQ,Annual General Meeting/ Dividend-Rs 1.50 Per Share,nse-filing
INE739E01017,CERA,2015-07-16,dividend,6.25,final,5,EQ,Dividend - Rs 6.25 Per Share,nse-filing
INE169A01023,COROMANDEL,2015-07-16,dividend,2.5,final,1,EQ,Annual General Meeting/ Dividend - Rs 2.50/- Per Share,nse-filing
INE201K01015,EXPLEOSOL,2015-07-16,dividend,20.0,final,10,EQ,Annual General Meeting/Dividend - Rs 20/- Per Share,nse-filing
INE255D01016,GULPOLY,2015-07-16,dividend,1.75,final,1,EQ,Annual General Meeting / Dividend - Rs 1.75/- Per Share,nse-filing
INE732A01036,KIRLOSBROS,2015-07-16,dividend,0.5,final,2,EQ,Dividend - Re 0.50/- Per Share,nse-filing
INE101A01026,M&M,2015-07-16,dividend,12.0,final,5,EQ,Annual General Meeting/Dividend - Rs 12/- Per Share,nse-filing
INE040D01012,MAYURUNIQ,2015-07-16,dividend,0.8,final,5,EQ,Annual General Meeting/ Dividend - Re 0.80/- Per Share (Book Closure Dates Revised),nse-filing
INE998I01010,MHRIL,2015-07-16,dividend,4.0,final,10,EQ,Annual General Meeting/Dividend- Rs 4/- Per Share,nse-filing
INE349A01021,NRBBEARING,2015-07-16,dividend,1.5,final,2,EQ,Dividend - Rs 1.50/- Per Share,nse-filing
INE262H01013,PERSISTENT,2015-07-16,dividend,5.0,special,5,EQ,Annual General Meeting/Final Dividend - Rs. 2.50/- Per Share And Special Silver Jubilee Dividend - Rs. 2.50/- Per Share,nse-filing
INE287B01021,SUBROS,2015-07-16,dividend,0.7,final,2,EQ,Annual General Meeting/Dividend - Re 0.70/- Per Share,nse-filing
INE152A01029,THERMAX,2015-07-16,dividend,7.0,final,2,EQ,Annual General Meeting/Dividend Rs 7/- Per Share,nse-filing
INE628A01036,UPL,2015-07-16,dividend,5.0,final,2,EQ,Annual General Meeting/Dividend - Rs 5/- Per Share,nse-filing
INE392A01013,VISAKAIND,2015-07-16,dividend,5.0,final,2,EQ,Annual General Meeting/Dividend - Rs 5/- Per Share,nse-filing
INE956G01020,WABAG,2015-07-16,dividend,4.0,final,2,EQ,Annual General Meeting/ Dividend - Rs 4/- Per Share,nse-filing
INE768C01010,ZYDUSWELL,2015-07-16,dividend,6.0,final,2,EQ,Annual General Meeting/Dividend -  Rs 6/- Per Share,nse-filing
INE797A01021,GEOMETRIC,2015-07-17,dividend,2.5,final,2,EQ,Annual General Meeting/Dividend - Rs 2.50/- Per Share,nse-filing
INE137I01015,GRPLTD,2015-07-17,dividend,11.25,final,10,EQ,Annual General Meeting/ Dividend - Rs 11.25/- Per Share,nse-filing
INE663F01024,NAUKRI,2015-07-17,dividend,2.0,final,2,EQ,Annual General Meeting/Dividend Rs 2/- Per Share,nse-filing
INE876N01018,ORIENTCEM,2015-07-17,dividend,1.0,final,1,EQ,Annual General Meeting/Dividend Re 1/- Per Share,nse-filing
INE493A01019,TATACOFFEE,2015-07-17,dividend,1.3,final,1,EQ,Annual General Meeting / Dividend- Rs 1.30/- Per Share,nse-filing
INE280A01010,TITAN,2015-07-17,dividend,2.3,final,1,EQ,Annual General Meeting/Dividend - Rs 2.30/- Per Share,nse-filing
INE690A01010,TTKPRESTIG,2015-07-17,dividend,22.0,final,1,EQ,Annual General Meeting/ Dividend - Rs 22/- Per Share,nse-filing
INE406A01029,AUROPHARMA,2015-07-20,bonus,0.5,1:1,1,EQ,Bonus 1:1,nse-filing
INE176A01010,BATAINDIA,2015-07-20,dividend,6.5,final,5,EQ,Annual General Meeting/Dividend - Rs 6.50 Per Share,nse-filing
INE465A01025,BHARATFORG,2015-07-20,dividend,4.5,final,2,EQ,Annual General Meeting/Dividend Rs 4.50 Per Share,nse-filing
INE233B01017,BLUEDART,2015-07-20,dividend,20.0,final,10,EQ,Annual General Meeting/Dividend - Rs 20/- Per Share,nse-filing
INE524A01029,GABRIEL,2015-07-20,dividend,0.6,final,1,EQ,Annualgeneral Meeting / Dividend - Rs. 0.60/- Per Share,nse-filing
INE473B01035,HATSUN,2015-07-20,dividend,1.5,interim,1,EQ,Interim Dividend - Rs 1.50/- Per Share (Purpose Revised),nse-filing
INE823G01014,JKCEMENT,2015-07-20,dividend,4.0,final,10,EQ,Annual General Meeting/Dividend - Rs 4/- Per Share,nse-filing
INE389H01014,KEC,2015-07-20,dividend,0.9,final,2,EQ,Annual General Meeting/Dividend - Re 0.90/- Per Share,nse-filing
INE105J01010,RPGLIFE,2015-07-20,dividend,0.8,final,8,EQ,Annual General Meeting And Dividend Re.0.80 Per Share,nse-filing
INE722A01011,SHRIRAMCIT,2015-07-20,dividend,10.5,final,10,EQ,Annual General Meeting/ Dividend - Rs 10.50/- Per Share,nse-filing
INE178C01020,SMARTLINK,2015-07-20,dividend,2.0,final,2,EQ,Dividend - Rs 2/- Per Share,nse-filing
INE245A01013,TATAPOWER,2015-07-20,dividend,1.3,final,1,EQ,Annual General Meeting/ Dividend - Rs 1.30/- Per Share,nse-filing
INE467B01029,TCS,2015-07-20,dividend,5.5,interim,1,EQ,Interim Dividend - Rs 5.50/- Per Share,nse-filing
INE085J01014,THANGAMAYL,2015-07-20,dividend,1.0,final,10,EQ,Annual General Meeting/Dividend - Re 1/- Per Share,nse-filing
INE075A01022,WIPRO,2015-07-20,dividend,7.0,final,2,EQ,Annual General Meeting/ Dividend - Rs 7/- Per Share,nse-filing
INE152B01027,ACLGATI,2015-07-21,dividend,0.8,final,2,EQ,Annual General Meeting/Dividend - Re 0.80/- Per Share,nse-filing
INE386C01029,ASTRAMICRO,2015-07-21,dividend,1.2,final,2,EQ,Annual General Meeting/Dividend - Rs 1.20/- Per Share,nse-filing
INE120A01026,CARBORUNIV,2015-07-21,dividend,0.5,final,1,EQ,Annual General Meeting/Dividend Re 0.50 Per Share,nse-filing
INE873D01016,INDOCO,2015-07-21,dividend,1.6,final,2,EQ,Annual General Meeting/Final Dividend Rs 1.60/- Per Share,nse-filing
INE156A01020,INDORAMA,2015-07-21,dividend,1.0,final,10,EQ,Annual General Meeting/ Dividend - Re 1/- Per Share,nse-filing
INE018I01017,MINDTREE,2015-07-21,dividend,3.0,interim,10,EQ,Interim Dividend - Re 3/- Per Share,nse-filing
INE630A01016,SESHAPAPER,2015-07-21,dividend,4.0,final,2,EQ,Final Dividend - Rs 4/- Per Share,nse-filing
INE713B01026,SURYALAXMI,2015-07-21,dividend,1.2,final,10,EQ,Annual General Meeting/ Dividend - Rs 1.20/- Per Share,nse-filing
INE358A01014,ABBOTINDIA,2015-07-22,dividend,31.0,final,10,EQ,Annual General Meeting/Dividend - Rs 31/- Per Share,nse-filing
INE012A01025,ACC,2015-07-22,dividend,11.0,interim,10,EQ,Interim Dividend - Rs 11/- Per Share (Purpose Revised),nse-filing
INE045A01017,ADOR,2015-07-22,dividend,5.0,final,10,EQ,Annual General Meeting/Dividend - Rs 5/- Per Share,nse-filing
INE116A01016,APCOTEXIND,2015-07-22,dividend,7.0,final,2,EQ,Dividend - Rs 7/- Per Share,nse-filing
INE901L01018,APLLTD,2015-07-22,dividend,3.5,final,2,EQ,Annual General Meeting/ Dividend - Rs 3.50/- Per Share,nse-filing
INE557A01011,BIRLANU,2015-07-22,dividend,10.0,final,10,EQ,Annual General Meeting/Dividend Rs 10/- Per Share,nse-filing
INE486A01013,CESC,2015-07-22,dividend,9.0,final,1,EQ,Annual General Meeting / Dividend - Rs 9/- Per Share,nse-filing
INE479E01028,CHEMFALKAL,2015-07-22,dividend,1.25,final,5,EQ,Annual General Meeting/ Dividend - Rs 1.25/- Per Share,nse-filing
INE499A01024,DCMSHRIRAM,2015-07-22,dividend,0.4,final,2,EQ,Dividend - Re 0.40/- Per Share,nse-filing
INE126A01023,EIDPARRY,2015-07-22,dividend,1.0,final,1,EQ,Annual General Meeting / Dividend - Re 1/- Per Share,nse-filing
INE276C01014,EIHAHOTELS,2015-07-22,dividend,3.0,final,10,EQ,Annual General Meeting/Dividend - Rs 3/- Per Share,nse-filing
INE230A01023,EIHOTEL,2015-07-22,dividend,1.1,final,2,EQ,Annual General Meeting/Dividend - Rs 1.10/- Per Share,nse-filing
INE323C01022,INDIANHUME,2015-07-22,dividend,3.0,final,2,EQ,Annual General Meeting/ Dividend - Rs 3/- Per Share,nse-filing
INE571A01020,IPCALAB,2015-07-22,dividend,1.0,final,1,EQ,Annual General Meeting / Dividend - Re 1/- Per Share,nse-filing
INE813A01018,MAHLIFE,2015-07-22,dividend,6.0,final,10,EQ,Annual General Meeting/Dividend Rs 6/- Per Share,nse-filing
INE750A01012,ORIENTHOT,2015-07-22,dividend,0.4,final,1,EQ,Annual General Meeting / Dividend - Re 0.40 Per Share,nse-filing
INE602A01023,PCBL,2015-07-22,dividend,1.0,final,1,EQ,Annual General Meeting / Dividend - Re 1/- Per Share,nse-filing
INE050H01012,RML,2015-07-22,dividend,4.5,final,10,EQ,Annual General Meeting / Dividend - Rs. 4.50/- Per Share,nse-filing
INE847C01020,ROSSELLIND,2015-07-22,dividend,0.5,final,2,EQ,Annual General Meeting/Dividend Re 0.50 Per Share,nse-filing
INE979A01017,SAREGAMA,2015-07-22,dividend,1.5,final,1,EQ,Annual General Meeting/Dividend - Rs 1.50 Per Share,nse-filing
INE498B01016,SHOPERSTOP,2015-07-22,dividend,0.75,final,5,EQ,Annual General Meeting/Dividend Re 0.75/- Per Share,nse-filing
INE721A01013,SHRIRAMFIN,2015-07-22,dividend,6.0,final,2,EQ,Annual General Meeting/ Dividend - Rs 6/- Per Share,nse-filing
INE269A01021,SONATSOFTW,2015-07-22,dividend,4.25,final,1,EQ,Annual General Meeting / Dividend - Rs 4.25/- Per Share,nse-filing
INE872A01014,SREINFRA,2015-07-22,dividend,0.5,final,10,EQ,Annual General Meeting/Dividend Re 0.50 Per Share,nse-filing
INE939A01011,STAR,2015-07-22,dividend,3.0,final,10,EQ,Annual General Meeting/ Dividend - Rs 3/- Per Share,nse-filing
INE409B01013,SWELECTES,2015-07-22,dividend,2.5,final,10,EQ,Annual General Meeting/ Dividend - Rs 2.50/- Per Share,nse-filing
INE149A01025,TUBEINVEST,2015-07-22,dividend,0.5,final,2,EQ,Annual General Meeting/ Dividend - Re 0.50 Per Share,nse-filing
INE926K01017,AHLEAST,2015-07-23,dividend,2.0,final,10,EQ,Annual General Meeting/ Dividend - Rs 2/- Per Share,nse-filing
INE121A01016,CHOLAFIN,2015-07-23,dividend,1.0,final,2,EQ,Annual General Meeting/Dividend Re 1/- Per Share,nse-filing
INE591G01017,COFORGE,2015-07-23,dividend,9.5,final,2,EQ,Annual General Meeting/ Dividend - Rs 9.50/- Per Share,nse-filing
INE950I01011,DBCORP,2015-07-23,dividend,4.25,final,10,EQ,Annual General Meeting/ Dividend - Rs 4.25 Per Share,nse-filing
INE477B01010,DVL,2015-07-23,dividend,4.0,final,10,EQ,Annual General Meeting/ Dividend - Rs 4/- Per Share,nse-filing
INE285A01027,ELGIEQUIP,2015-07-23,dividend,1.0,final,1,EQ,Annual General Meeting/Dividend - Re 1/- Per Share,nse-filing
INE302A01020,EXIDEIND,2015-07-23,dividend,0.7,final,1,EQ,Annual General Meeting/Dividend Re 0.70 Per Share,nse-filing
INE159A01016,GLAXO,2015-07-23,dividend,62.0,final,10,EQ,Annual General Meeting/Dividend - Rs 62..50/- Per Share,nse-filing
INE043D01016,IDFC,2015-07-23,dividend,2.6,final,10,EQ,Final Dividend - Rs 2.60 Per Share,nse-filing
INE274B01011,MONSANTO,2015-07-23,dividend,18.0,final,10,EQ,Dividend - Rs 18/- Per Share,nse-filing
INE775A01035,MOTHERSON,2015-07-23,bonus,0.66666667,1:2,1,EQ,Annual General Meeting / Dividend - Rs 3/- Per Share / Bonus - 1:2,nse-filing
INE775A01035,MOTHERSON,2015-07-23,dividend,3.0,final,1,EQ,Annual General Meeting / Dividend - Rs 3/- Per Share / Bonus - 1:2,nse-filing
INE317F01027,NESCO,2015-07-23,dividend,6.5,final,2,EQ,Annual General Meeting/Dividend - Rs 6.50 Per Share,nse-filing
INE511C01022,POONAWALLA,2015-07-23,dividend,0.8,final,2,EQ,Annual General Meeting/Dividend Re - 0.80/- Per Share,nse-filing
INE089C01029,STLTECH,2015-07-23,dividend,0.6,final,2,EQ,Annual General Meeting/ Dividend - Re 0.60/- Per Share,nse-filing
INE495B01038,SUVEN,2015-07-23,dividend,0.6,final,1,EQ,Annual General Meeting/Dividend - Re 0.60/- Per Share,nse-filing
INE081A01012,TATASTEEL,2015-07-23,dividend,8.0,final,1,EQ,Annual General Meeting / Dividend - Rs. 8/- Per Share,nse-filing
INE688A01022,TCI,2015-07-23,dividend,0.9,final,2,EQ,Annual General Meeting/Dividend - Re 0.90/- Per Share,nse-filing
INE669C01028,TECHM,2015-07-23,dividend,6.0,final,5,EQ,Annual General Meeting/ Dividend - Rs 6/- Per Share,nse-filing
INE463A01020,BERGEPAINT,2015-07-24,dividend,0.65,final,1,EQ,Annual General Meeting/Dividend - Re 0.65/- Per Share,nse-filing
INE007B01023,GEOJITFSL,2015-07-24,dividend,1.75,final,1,EQ,Annual General Meeting / Dividend - Rs 1.75/- Per Share,nse-filing
INE536A01023,GRINDWELL,2015-07-24,dividend,6.5,final,5,EQ,Annual General Meeting/ Dividend - Rs 6.50/- Per Share,nse-filing
INE364A01012,JAYSREETEA,2015-07-24,dividend,1.0,final,5,EQ,Annual General Meeting / Dividend - Re 1/- Per Share,nse-filing
INE942G01012,MCLEODRUSS,2015-07-24,dividend,3.0,final,5,EQ,Annual General Meeting/Dividend Rs 3/- Per Share,nse-filing
INE891D01018,REDINGTON,2015-07-24,dividend,1.9,final,2,EQ,Dividend Rs 1.90 Per Share,nse-filing
INE338A01016,TIRUMALCHM,2015-07-24,dividend,4.0,final,1,EQ,Annual General Meeting/ Dividend - Rs 4/- Per Share,nse-filing
INE951I01019,VGUARD,2015-07-24,dividend,4.5,final,1,EQ,Annual General Meeting/Dividend - Rs 4.50/- Per Share,nse-filing
INE213C01025,BANCOINDIA,2015-07-27,dividend,2.5,final,2,EQ,Annual General Meeting/ Dividend - Rs 2.50/- Per Share,nse-filing
INE216A01014,BRITANNIA,2015-07-27,dividend,16.0,final,1,EQ,Annual General Meeting/Dividend - Rs 16/- Per Share,nse-filing
INE052I01032,CAMLINFINE,2015-07-27,dividend,0.45,final,1,EQ,Annual General Meeting/Dividend - Re 0.45/- Per Share,nse-filing
INE314A01017,CMC,2015-07-27,dividend,4.35,interim,10,EQ,Interim Dividend - Rs 4.35/- Per Share,nse-filing
INE484J01019,GODREJPROP,2015-07-27,dividend,2.0,final,5,EQ,Annual General Meeting/Dividend -  Rs 2/- Per Share,nse-filing
INE264A01014,GSKCONS,2015-07-27,dividend,55.0,final,10,EQ,Annual General Meeting/Dividend - Rs. 55/- Per Share,nse-filing
INE310A01015,NILKAMAL,2015-07-27,dividend,4.5,final,10,EQ,Annual General Meeting/ Dividend - Rs 4.50 Per Share,nse-filing
INE734N01019,SNOWMAN,2015-07-27,dividend,0.5,final,10,EQ,Annual General Meeting / Dividend-Re 0.50 Per Share,nse-filing
INE849A01012,TRENT,2015-07-27,dividend,10.0,special,1,EQ,Annual General Meeting/Final Dividend Rs.7.50/- Per Share/Special Dividend Rs.2.50/- Per Share,nse-filing
